item_id,carrinho_id,produto_id,quantidade,preco_unitario,preco_total,data_adicao,data_remocao
15920,6204,264,2,143.1,286.2,2026-04-01 13:32:00+00:00,
15921,6205,82,3,357.52,1072.56,2026-02-14 15:41:00+00:00,
15922,6205,233,1,210.06,210.06,2026-02-14 15:38:00+00:00,
15923,6206,189,1,713.13,713.13,2026-03-03 21:37:00+00:00,
15924,6206,102,1,52.48,52.48,2026-03-03 21:48:00+00:00,
15925,6207,172,2,2460.71,4921.42,2026-04-21 17:59:00+00:00,
15926,6208,265,2,111.18,222.36,2026-03-10 17:41:00+00:00,
15927,6208,171,2,1224.24,2448.48,2026-03-10 17:41:00+00:00,
15928,6209,60,1,2887.0,2887.0,2026-03-05 15:47:00+00:00,
15929,6209,15,1,4506.97,4506.97,2026-03-05 15:57:00+00:00,
15930,6210,210,1,743.6,743.6,2026-01-17 14:32:00+00:00,
15931,6210,184,1,365.77,365.77,2026-01-17 14:47:00+00:00,
15932,6210,19,1,4645.08,4645.08,2026-01-17 14:43:00+00:00,
15933,6211,299,2,324.27,648.54,2026-05-10 14:29:00+00:00,
15934,6211,141,1,1959.09,1959.09,2026-05-10 14:30:00+00:00,2026-05-10 14:46:00+00:00
15935,6211,191,1,530.43,530.43,2026-05-10 14:32:00+00:00,
15936,6211,95,1,469.36,469.36,2026-05-10 14:26:00+00:00,
15937,6212,165,1,2838.08,2838.08,2026-04-23 16:32:00+00:00,
15938,6213,99,1,111.34,111.34,2026-06-21 18:37:00+00:00,
15939,6213,231,1,231.78,231.78,2026-06-21 18:38:00+00:00,
15940,6213,298,1,122.74,122.74,2026-06-21 18:39:00+00:00,
15941,6214,96,1,368.71,368.71,2026-02-14 00:48:00+00:00,2026-02-14 01:05:00+00:00
15942,6214,142,2,2070.54,4141.08,2026-02-14 00:48:00+00:00,2026-02-14 00:21:00+00:00
15943,6214,95,1,469.36,469.36,2026-02-14 00:48:00+00:00,
15944,6215,64,3,2759.32,8277.96,2026-01-28 20:23:00+00:00,
15945,6215,104,1,368.92,368.92,2026-01-28 20:37:00+00:00,
15946,6215,214,1,206.85,206.85,2026-01-28 20:27:00+00:00,
15947,6216,47,1,2131.13,2131.13,2026-05-06 20:51:00+00:00,
15948,6216,144,2,1535.47,3070.94,2026-05-06 21:01:00+00:00,
15949,6217,63,3,2951.74,8855.22,2026-01-09 03:00:00+00:00,
15950,6217,186,2,568.05,1136.1,2026-01-09 03:02:00+00:00,2026-01-09 03:13:00+00:00
15951,6217,291,1,87.7,87.7,2026-01-09 03:03:00+00:00,
15952,6217,257,1,116.92,116.92,2026-01-09 02:59:00+00:00,
15953,6217,203,1,433.5,433.5,2026-01-09 03:16:00+00:00,
15954,6218,181,2,425.92,851.84,2026-06-01 20:15:00+00:00,
15955,6218,35,1,775.59,775.59,2026-06-01 20:15:00+00:00,
15956,6218,134,1,77.78,77.78,2026-06-01 20:19:00+00:00,2026-06-01 20:31:00+00:00
15957,6218,70,2,1043.16,2086.32,2026-06-01 20:26:00+00:00,2026-06-01 20:33:00+00:00
15958,6218,62,3,2849.17,8547.51,2026-06-01 20:27:00+00:00,2026-06-01 20:44:00+00:00
15959,6219,103,2,350.19,700.38,2026-02-28 10:48:00+00:00,
15960,6219,213,1,112.78,112.78,2026-02-28 11:09:00+00:00,
15961,6220,299,1,324.27,324.27,2026-01-11 20:15:00+00:00,
15962,6221,284,1,186.7,186.7,2026-03-03 14:45:00+00:00,
15963,6221,232,2,308.7,617.4,2026-03-03 14:48:00+00:00,
15964,6222,122,1,150.9,150.9,2026-03-28 10:36:00+00:00,
15965,6222,280,3,294.83,884.49,2026-03-28 10:36:00+00:00,
15966,6222,35,1,775.59,775.59,2026-03-28 10:40:00+00:00,2026-03-28 10:59:00+00:00
15967,6222,287,1,249.58,249.58,2026-03-28 10:53:00+00:00,
15968,6222,259,3,54.76,164.28,2026-03-28 10:35:00+00:00,
15969,6222,228,2,213.05,426.1,2026-03-28 11:06:00+00:00,
15970,6223,152,1,1852.54,1852.54,2026-02-24 18:54:00+00:00,
15971,6223,133,1,553.95,553.95,2026-02-24 18:55:00+00:00,
15972,6223,226,1,323.11,323.11,2026-02-24 18:54:00+00:00,
15973,6224,158,2,958.52,1917.04,2026-04-05 02:09:00+00:00,
15974,6224,46,1,2803.99,2803.99,2026-04-05 02:11:00+00:00,
15975,6224,127,1,426.13,426.13,2026-04-05 02:13:00+00:00,
15976,6225,284,1,186.7,186.7,2026-01-17 19:56:00+00:00,
15977,6226,93,1,119.28,119.28,2026-06-18 09:46:00+00:00,2026-06-18 09:51:00+00:00
15978,6226,50,2,2288.04,4576.08,2026-06-18 09:47:00+00:00,2026-06-18 09:51:00+00:00
15979,6227,278,1,129.76,129.76,2026-06-24 00:14:00+00:00,
15980,6227,250,1,101.55,101.55,2026-06-24 00:14:00+00:00,
15981,6227,202,1,681.3,681.3,2026-06-24 00:16:00+00:00,
15982,6228,50,1,2264.59,2264.59,2026-05-26 01:26:00+00:00,
15983,6228,71,1,1149.66,1149.66,2026-05-26 01:24:00+00:00,2026-05-26 01:34:00+00:00
15984,6228,191,1,541.2,541.2,2026-05-26 01:35:00+00:00,2026-05-26 01:38:00+00:00
15985,6228,268,1,59.94,59.94,2026-05-26 01:34:00+00:00,
15986,6228,17,1,1574.8,1574.8,2026-05-26 01:26:00+00:00,
15987,6229,251,1,67.4,67.4,2026-06-13 23:00:00+00:00,
15988,6229,123,2,329.24,658.48,2026-06-13 23:16:00+00:00,
15989,6230,76,1,339.94,339.94,2026-03-26 01:33:00+00:00,
15990,6231,19,1,4713.45,4713.45,2026-03-11 13:52:00+00:00,
15991,6231,105,2,527.88,1055.76,2026-03-11 13:56:00+00:00,2026-03-11 14:04:00+00:00
15992,6232,109,1,329.22,329.22,2026-02-14 16:14:00+00:00,2026-02-14 16:15:00+00:00
15993,6233,256,1,119.66,119.66,2026-04-17 09:17:00+00:00,
15994,6233,123,1,329.24,329.24,2026-04-17 09:16:00+00:00,
15995,6233,293,1,92.88,92.88,2026-04-17 09:18:00+00:00,
15996,6234,169,1,963.85,963.85,2026-03-24 14:45:00+00:00,
15997,6234,220,1,316.43,316.43,2026-03-24 14:47:00+00:00,2026-03-24 15:08:00+00:00
15998,6234,234,1,21.72,21.72,2026-03-24 14:44:00+00:00,2026-03-24 14:49:00+00:00
15999,6234,214,1,206.85,206.85,2026-03-24 14:47:00+00:00,
16000,6234,273,1,153.56,153.56,2026-03-24 15:07:00+00:00,
16001,6235,55,1,3073.28,3073.28,2026-03-20 19:54:00+00:00,
16002,6236,157,1,2800.58,2800.58,2026-04-04 09:42:00+00:00,
16003,6237,237,1,119.19,119.19,2026-06-10 19:51:00+00:00,
16004,6237,127,1,426.13,426.13,2026-06-10 19:51:00+00:00,
16005,6237,261,1,51.45,51.45,2026-06-10 19:52:00+00:00,2026-06-10 19:53:00+00:00
16006,6238,111,1,132.08,132.08,2026-03-25 12:06:00+00:00,2026-03-25 12:14:00+00:00
16007,6238,56,1,51.17,51.17,2026-03-25 12:17:00+00:00,
16008,6239,271,1,165.55,165.55,2026-05-16 21:06:00+00:00,
16009,6240,58,1,1615.07,1615.07,2026-04-11 13:42:00+00:00,
16010,6240,147,1,1509.91,1509.91,2026-04-11 13:42:00+00:00,
16011,6240,158,1,963.43,963.43,2026-04-11 13:44:00+00:00,2026-04-11 13:45:00+00:00
16012,6240,123,1,329.24,329.24,2026-04-11 13:44:00+00:00,
16013,6241,268,1,58.97,58.97,2026-05-02 16:10:00+00:00,2026-05-02 16:18:00+00:00
16014,6241,195,2,43.0,86.0,2026-05-02 16:12:00+00:00,2026-05-02 16:16:00+00:00
16015,6241,270,1,317.73,317.73,2026-05-02 16:10:00+00:00,
16016,6241,226,1,334.22,334.22,2026-05-02 16:17:00+00:00,
16017,6241,210,1,743.6,743.6,2026-05-02 16:13:00+00:00,
16018,6242,209,2,578.21,1156.42,2026-05-06 17:42:00+00:00,
16019,6242,212,1,181.92,181.92,2026-05-06 17:48:00+00:00,
16020,6243,1,1,1491.48,1491.48,2026-02-10 22:21:00+00:00,
16021,6243,175,1,191.94,191.94,2026-02-10 22:22:00+00:00,
16022,6244,244,1,12.67,12.67,2026-05-11 02:11:00+00:00,2026-05-11 02:13:00+00:00
16023,6244,170,1,1332.06,1332.06,2026-05-11 02:09:00+00:00,
16024,6244,56,1,51.17,51.17,2026-05-11 02:16:00+00:00,
16025,6244,245,1,93.07,93.07,2026-05-11 02:23:00+00:00,
16026,6245,117,1,358.9,358.9,2026-04-23 20:25:00+00:00,
16027,6246,230,1,362.26,362.26,2026-04-19 22:33:00+00:00,
16028,6246,255,1,121.86,121.86,2026-04-19 22:35:00+00:00,
16029,6246,251,1,65.76,65.76,2026-04-19 22:33:00+00:00,2026-04-19 22:37:00+00:00
16030,6246,174,2,49.01,98.02,2026-04-19 22:37:00+00:00,
16031,6246,271,1,167.21,167.21,2026-04-19 22:35:00+00:00,
16032,6247,4,1,2721.38,2721.38,2026-04-24 22:59:00+00:00,
16033,6247,299,1,324.27,324.27,2026-04-24 23:05:00+00:00,
16034,6248,132,2,372.73,745.46,2026-03-28 13:27:00+00:00,
16035,6249,68,1,5462.76,5462.76,2026-01-25 12:35:00+00:00,2026-01-25 12:41:00+00:00
16036,6249,227,1,315.72,315.72,2026-01-25 12:40:00+00:00,
16037,6250,69,1,4733.17,4733.17,2026-02-18 10:50:00+00:00,
16038,6250,13,1,1594.19,1594.19,2026-02-18 10:45:00+00:00,
16039,6250,121,2,106.93,213.86,2026-02-18 10:45:00+00:00,
16040,6250,246,1,48.58,48.58,2026-02-18 10:59:00+00:00,
16041,6250,103,1,350.19,350.19,2026-02-18 10:47:00+00:00,
16042,6251,104,2,368.92,737.84,2026-02-05 12:38:00+00:00,2026-02-05 13:03:00+00:00
16043,6251,264,1,143.1,143.1,2026-02-05 12:50:00+00:00,
16044,6251,1,1,1491.48,1491.48,2026-02-05 12:33:00+00:00,
16045,6252,122,3,151.2,453.6,2026-03-01 23:51:00+00:00,
16046,6252,14,1,611.59,611.59,2026-03-02 00:06:00+00:00,2026-03-02 00:07:00+00:00
16047,6253,201,1,472.29,472.29,2026-05-07 14:18:00+00:00,
16048,6254,226,1,333.79,333.79,2026-03-18 10:36:00+00:00,
16049,6255,137,1,1823.6,1823.6,2026-03-14 20:06:00+00:00,
16050,6255,209,1,555.78,555.78,2026-03-14 20:09:00+00:00,
16051,6255,193,2,258.71,517.42,2026-03-14 20:10:00+00:00,
16052,6256,3,1,3418.94,3418.94,2026-04-19 17:19:00+00:00,
16053,6256,4,1,2683.8,2683.8,2026-04-19 17:17:00+00:00,
16054,6256,23,1,2739.34,2739.34,2026-04-19 17:20:00+00:00,
16055,6256,204,1,57.95,57.95,2026-04-19 17:18:00+00:00,
16056,6257,44,1,3105.36,3105.36,2026-02-12 11:52:00+00:00,
16057,6257,170,1,1265.76,1265.76,2026-02-12 11:49:00+00:00,
16058,6258,235,1,29.89,29.89,2026-02-05 17:35:00+00:00,
16059,6258,81,2,76.21,152.42,2026-02-05 17:37:00+00:00,
16060,6258,212,3,181.92,545.76,2026-02-05 17:30:00+00:00,
16061,6258,30,1,3163.17,3163.17,2026-02-05 18:03:00+00:00,2026-02-05 18:04:00+00:00
16062,6259,68,1,5462.76,5462.76,2026-06-18 02:35:00+00:00,
16063,6259,9,2,1431.77,2863.54,2026-06-18 02:36:00+00:00,
16064,6259,172,1,2460.71,2460.71,2026-06-18 02:51:00+00:00,
16065,6260,104,1,368.92,368.92,2026-02-16 16:59:00+00:00,
16066,6260,28,1,4722.16,4722.16,2026-02-16 17:05:00+00:00,
16067,6260,24,1,2024.06,2024.06,2026-02-16 16:59:00+00:00,
16068,6261,239,1,28.26,28.26,2026-02-24 22:03:00+00:00,2026-02-24 22:19:00+00:00
16069,6261,145,1,900.33,900.33,2026-02-24 22:00:00+00:00,
16070,6261,40,1,4121.46,4121.46,2026-02-24 21:56:00+00:00,
16071,6261,108,2,255.34,510.68,2026-02-24 22:31:00+00:00,
16072,6262,271,1,167.21,167.21,2026-03-16 20:13:00+00:00,
16073,6262,157,2,2800.58,5601.16,2026-03-16 20:35:00+00:00,
16074,6262,258,1,139.34,139.34,2026-03-16 21:07:00+00:00,
16075,6263,239,2,27.42,54.84,2026-02-26 17:54:00+00:00,
16076,6263,254,1,56.4,56.4,2026-02-26 18:03:00+00:00,
16077,6263,155,2,1693.12,3386.24,2026-02-26 18:01:00+00:00,
16078,6263,136,1,258.2,258.2,2026-02-26 18:22:00+00:00,
16079,6264,149,1,1784.65,1784.65,2026-05-18 16:48:00+00:00,
16080,6264,73,2,570.52,1141.04,2026-05-18 17:21:00+00:00,2026-05-18 17:24:00+00:00
16081,6265,166,2,174.73,349.46,2026-03-04 01:24:00+00:00,
16082,6265,123,1,329.24,329.24,2026-03-04 01:27:00+00:00,
16083,6266,146,1,144.91,144.91,2026-06-13 09:26:00+00:00,
16084,6267,74,1,154.17,154.17,2026-06-12 02:09:00+00:00,
16085,6267,102,1,52.48,52.48,2026-06-12 02:09:00+00:00,
16086,6267,160,1,1977.63,1977.63,2026-06-12 02:09:00+00:00,2026-06-12 02:22:00+00:00
16087,6267,112,1,334.0,334.0,2026-06-12 02:26:00+00:00,
16088,6267,258,2,139.34,278.68,2026-06-12 02:22:00+00:00,
16089,6268,12,1,3688.57,3688.57,2026-05-27 15:43:00+00:00,
16090,6268,137,1,1823.6,1823.6,2026-05-27 15:44:00+00:00,2026-05-27 15:57:00+00:00
16091,6268,218,1,308.39,308.39,2026-05-27 15:44:00+00:00,
16092,6268,99,1,112.3,112.3,2026-05-27 15:56:00+00:00,2026-05-27 15:57:00+00:00
16093,6269,164,1,1692.34,1692.34,2026-02-27 14:20:00+00:00,
16094,6269,195,1,43.0,43.0,2026-02-27 14:13:00+00:00,
16095,6270,98,1,393.86,393.86,2026-02-16 20:09:00+00:00,
16096,6270,22,1,3376.43,3376.43,2026-02-16 20:10:00+00:00,
16097,6270,170,1,1332.06,1332.06,2026-02-16 20:08:00+00:00,2026-02-16 20:16:00+00:00
16098,6270,236,2,35.33,70.66,2026-02-16 20:11:00+00:00,
16099,6270,73,1,570.52,570.52,2026-02-16 20:11:00+00:00,
16100,6271,143,1,1140.35,1140.35,2026-01-05 15:43:00+00:00,
16101,6272,123,1,329.24,329.24,2026-04-04 15:01:00+00:00,2026-04-04 15:04:00+00:00
16102,6272,48,2,506.74,1013.48,2026-04-04 14:53:00+00:00,
16103,6272,11,1,3277.67,3277.67,2026-04-04 14:53:00+00:00,2026-04-04 15:15:00+00:00
16104,6273,224,2,372.43,744.86,2026-02-17 16:17:00+00:00,
16105,6274,282,3,238.98,716.94,2026-05-12 19:49:00+00:00,
16106,6275,71,3,1149.66,3448.98,2026-06-18 20:14:00+00:00,
16107,6275,210,1,743.6,743.6,2026-06-18 20:22:00+00:00,2026-06-18 20:32:00+00:00
16108,6276,288,1,155.22,155.22,2026-06-08 00:48:00+00:00,
16109,6276,249,1,62.16,62.16,2026-06-08 00:49:00+00:00,
16110,6276,67,3,894.46,2683.38,2026-06-08 00:49:00+00:00,2026-06-08 00:51:00+00:00
16111,6277,229,1,32.89,32.89,2026-01-02 21:34:00+00:00,
16112,6278,16,1,3006.67,3006.67,2026-03-13 22:53:00+00:00,
16113,6278,170,2,1332.06,2664.12,2026-03-13 22:53:00+00:00,
16114,6278,283,2,114.29,228.58,2026-03-13 22:53:00+00:00,
16115,6278,217,3,184.02,552.06,2026-03-13 23:09:00+00:00,
16116,6279,129,2,184.45,368.9,2026-04-20 20:08:00+00:00,2026-04-20 20:36:00+00:00
16117,6279,127,1,426.13,426.13,2026-04-20 20:23:00+00:00,
16118,6280,156,1,2128.79,2128.79,2026-02-13 16:43:00+00:00,
16119,6280,144,2,1535.47,3070.94,2026-02-13 16:47:00+00:00,
16120,6281,214,1,206.85,206.85,2026-03-28 17:52:00+00:00,
16121,6281,184,1,374.01,374.01,2026-03-28 17:53:00+00:00,
16122,6282,138,2,2445.53,4891.06,2026-03-06 15:37:00+00:00,
16123,6282,295,2,291.89,583.78,2026-03-06 15:37:00+00:00,
16124,6283,84,2,135.62,271.24,2026-01-14 00:18:00+00:00,
16125,6283,258,1,139.34,139.34,2026-01-14 00:31:00+00:00,
16126,6283,185,1,383.61,383.61,2026-01-14 00:38:00+00:00,2026-01-14 00:41:00+00:00
16127,6284,119,1,254.02,254.02,2026-05-14 10:31:00+00:00,
16128,6285,11,1,3277.67,3277.67,2026-03-13 11:46:00+00:00,
16129,6285,157,1,2800.58,2800.58,2026-03-13 11:43:00+00:00,
16130,6286,229,1,33.16,33.16,2026-05-28 12:12:00+00:00,2026-05-28 12:14:00+00:00
16131,6286,75,2,494.48,988.96,2026-05-28 12:13:00+00:00,
16132,6286,289,2,422.25,844.5,2026-05-28 12:16:00+00:00,
16133,6286,182,1,636.22,636.22,2026-05-28 12:17:00+00:00,
16134,6287,67,3,906.32,2718.96,2026-02-09 23:22:00+00:00,
16135,6288,114,1,387.24,387.24,2026-02-10 13:10:00+00:00,
16136,6288,116,1,568.33,568.33,2026-02-10 13:17:00+00:00,
16137,6289,131,1,167.96,167.96,2026-04-19 22:21:00+00:00,
16138,6290,163,1,610.23,610.23,2026-05-06 02:58:00+00:00,
16139,6290,245,1,93.07,93.07,2026-05-06 04:11:00+00:00,2026-05-06 04:14:00+00:00
16140,6291,179,2,351.53,703.06,2026-01-22 19:38:00+00:00,2026-01-22 19:57:00+00:00
16141,6291,28,1,4722.16,4722.16,2026-01-22 19:36:00+00:00,
16142,6291,56,2,51.17,102.34,2026-01-22 19:45:00+00:00,
16143,6291,163,2,610.23,1220.46,2026-01-22 19:46:00+00:00,
16144,6292,261,1,51.45,51.45,2026-04-10 11:38:00+00:00,
16145,6292,239,1,27.42,27.42,2026-04-10 11:50:00+00:00,
16146,6293,198,1,594.2,594.2,2026-06-01 12:04:00+00:00,2026-06-01 12:05:00+00:00
16147,6293,300,1,88.18,88.18,2026-06-01 12:03:00+00:00,
16148,6293,95,1,478.13,478.13,2026-06-01 12:04:00+00:00,
16149,6294,202,1,681.3,681.3,2026-05-14 12:31:00+00:00,
16150,6294,139,1,2485.96,2485.96,2026-05-14 12:30:00+00:00,
16151,6294,56,1,51.17,51.17,2026-05-14 12:31:00+00:00,
16152,6295,76,1,339.94,339.94,2026-05-25 15:47:00+00:00,
16153,6296,88,2,308.97,617.94,2026-01-16 02:04:00+00:00,
16154,6297,190,1,435.64,435.64,2026-01-28 11:11:00+00:00,
16155,6297,38,1,3493.86,3493.86,2026-01-28 11:26:00+00:00,
16156,6297,131,1,167.96,167.96,2026-01-28 11:44:00+00:00,
16157,6297,225,1,392.66,392.66,2026-01-28 11:12:00+00:00,
16158,6297,56,1,51.17,51.17,2026-01-28 11:43:00+00:00,2026-01-28 12:19:00+00:00
16159,6298,213,2,112.78,225.56,2026-06-03 15:19:00+00:00,2026-06-03 15:29:00+00:00
16160,6298,113,1,535.58,535.58,2026-06-03 15:18:00+00:00,
16161,6298,105,2,527.88,1055.76,2026-06-03 15:42:00+00:00,
16162,6299,125,2,202.07,404.14,2026-06-15 02:36:00+00:00,
16163,6300,24,2,2002.11,4004.22,2026-05-12 18:00:00+00:00,
16164,6301,155,1,1693.12,1693.12,2026-03-05 17:47:00+00:00,
16165,6301,177,2,598.33,1196.66,2026-03-05 18:04:00+00:00,2026-03-05 18:24:00+00:00
16166,6301,46,1,2709.35,2709.35,2026-03-05 18:11:00+00:00,2026-03-05 18:24:00+00:00
16167,6302,61,2,545.13,1090.26,2026-01-27 20:14:00+00:00,
16168,6303,226,1,334.22,334.22,2026-03-25 14:15:00+00:00,
16169,6303,57,1,689.1,689.1,2026-03-25 14:18:00+00:00,
16170,6303,37,1,2929.06,2929.06,2026-03-25 14:23:00+00:00,
16171,6304,91,1,318.16,318.16,2026-04-07 11:26:00+00:00,
16172,6304,150,1,1635.77,1635.77,2026-04-07 11:25:00+00:00,
16173,6305,198,2,594.2,1188.4,2026-05-26 18:00:00+00:00,2026-05-26 18:12:00+00:00
16174,6305,295,1,291.89,291.89,2026-05-26 18:11:00+00:00,2026-05-26 18:19:00+00:00
16175,6306,164,2,1692.34,3384.68,2026-03-10 22:12:00+00:00,
16176,6306,45,1,4318.6,4318.6,2026-03-10 22:17:00+00:00,
16177,6306,219,1,182.57,182.57,2026-03-10 22:25:00+00:00,
16178,6306,56,1,53.72,53.72,2026-03-10 22:13:00+00:00,
16179,6307,10,1,1147.34,1147.34,2026-06-07 17:44:00+00:00,
16180,6307,221,1,383.65,383.65,2026-06-07 17:48:00+00:00,
16181,6307,119,1,255.72,255.72,2026-06-07 18:04:00+00:00,
16182,6308,248,1,84.95,84.95,2026-01-13 01:33:00+00:00,2026-01-13 01:37:00+00:00
16183,6309,99,1,111.34,111.34,2026-01-17 00:04:00+00:00,
16184,6309,189,2,713.13,1426.26,2026-01-17 00:03:00+00:00,
16185,6310,146,2,144.91,289.82,2026-05-23 18:41:00+00:00,
16186,6310,142,1,2070.54,2070.54,2026-05-23 18:44:00+00:00,
16187,6310,30,1,3032.53,3032.53,2026-05-23 18:44:00+00:00,
16188,6311,149,1,1784.65,1784.65,2026-02-16 22:31:00+00:00,2026-02-16 22:35:00+00:00
16189,6311,72,1,1712.44,1712.44,2026-02-16 22:32:00+00:00,
16190,6312,148,1,2020.84,2020.84,2026-06-18 15:34:00+00:00,
16191,6312,144,1,1535.47,1535.47,2026-06-18 15:35:00+00:00,
16192,6312,181,2,425.92,851.84,2026-06-18 15:38:00+00:00,2026-06-18 15:46:00+00:00
16193,6312,164,1,1692.34,1692.34,2026-06-18 15:55:00+00:00,
16194,6313,78,1,235.5,235.5,2026-04-15 00:41:00+00:00,
16195,6314,252,1,71.27,71.27,2026-03-04 21:16:00+00:00,
16196,6314,165,2,2838.08,5676.16,2026-03-04 21:16:00+00:00,
16197,6314,141,2,1959.09,3918.18,2026-03-04 21:12:00+00:00,
16198,6315,193,1,258.71,258.71,2026-01-11 19:14:00+00:00,
16199,6315,211,1,505.57,505.57,2026-01-11 19:16:00+00:00,
16200,6316,89,2,367.88,735.76,2026-01-20 22:07:00+00:00,
16201,6316,85,2,299.76,599.52,2026-01-20 22:09:00+00:00,
16202,6316,237,1,120.37,120.37,2026-01-20 22:09:00+00:00,
16203,6316,1,1,1487.16,1487.16,2026-01-20 22:16:00+00:00,
16204,6316,282,1,238.98,238.98,2026-01-20 22:15:00+00:00,
16205,6317,101,1,257.02,257.02,2026-05-06 12:29:00+00:00,
16206,6317,290,1,104.14,104.14,2026-05-06 13:02:00+00:00,
16207,6317,154,1,1582.95,1582.95,2026-05-06 13:20:00+00:00,2026-05-06 13:26:00+00:00
16208,6318,252,1,71.27,71.27,2026-03-26 19:38:00+00:00,2026-03-26 20:25:00+00:00
16209,6318,163,1,610.23,610.23,2026-03-26 20:09:00+00:00,
16210,6318,110,2,123.11,246.22,2026-03-26 20:06:00+00:00,2026-03-26 20:24:00+00:00
16211,6319,93,1,119.08,119.08,2026-05-10 02:44:00+00:00,2026-05-10 02:46:00+00:00
16212,6319,263,1,57.97,57.97,2026-05-10 02:45:00+00:00,
16213,6319,76,1,339.94,339.94,2026-05-10 02:53:00+00:00,2026-05-10 02:54:00+00:00
16214,6320,129,1,184.45,184.45,2026-01-06 21:28:00+00:00,
16215,6320,27,2,4748.17,9496.34,2026-01-06 21:18:00+00:00,
16216,6321,238,2,24.25,48.5,2026-05-11 13:45:00+00:00,
16217,6321,266,1,11.77,11.77,2026-05-11 13:52:00+00:00,
16218,6321,159,2,1453.0,2906.0,2026-05-11 14:03:00+00:00,
16219,6322,42,1,2946.39,2946.39,2026-04-02 12:21:00+00:00,
16220,6322,69,2,4733.17,9466.34,2026-04-02 12:22:00+00:00,
16221,6322,108,1,255.34,255.34,2026-04-02 12:24:00+00:00,
16222,6323,63,1,2950.01,2950.01,2026-04-23 01:46:00+00:00,
16223,6323,187,2,753.81,1507.62,2026-04-23 01:56:00+00:00,
16224,6323,262,2,96.18,192.36,2026-04-23 02:02:00+00:00,
16225,6324,252,1,71.27,71.27,2026-01-12 10:48:00+00:00,
16226,6324,225,1,392.66,392.66,2026-01-12 10:55:00+00:00,
16227,6325,263,1,60.29,60.29,2026-06-07 16:01:00+00:00,
16228,6325,20,1,4129.15,4129.15,2026-06-07 16:33:00+00:00,2026-06-07 16:38:00+00:00
16229,6326,10,1,1132.78,1132.78,2026-03-09 15:08:00+00:00,
16230,6326,199,1,127.49,127.49,2026-03-09 15:09:00+00:00,
16231,6327,162,1,2039.23,2039.23,2026-04-02 15:36:00+00:00,
16232,6327,268,1,58.97,58.97,2026-04-02 15:51:00+00:00,
16233,6328,5,1,77.23,77.23,2026-02-26 01:33:00+00:00,
16234,6329,267,1,109.87,109.87,2026-03-21 11:41:00+00:00,
16235,6329,76,2,339.94,679.88,2026-03-21 11:53:00+00:00,
16236,6329,65,1,3058.98,3058.98,2026-03-21 11:40:00+00:00,
16237,6330,227,1,315.72,315.72,2026-03-22 02:32:00+00:00,
16238,6331,142,1,2070.54,2070.54,2026-05-14 09:53:00+00:00,
16239,6331,257,2,116.92,233.84,2026-05-14 09:54:00+00:00,
16240,6331,4,1,2721.38,2721.38,2026-05-14 09:53:00+00:00,2026-05-14 09:54:00+00:00
16241,6332,181,2,425.92,851.84,2026-01-26 12:04:00+00:00,
16242,6332,254,1,58.42,58.42,2026-01-26 12:22:00+00:00,2026-01-26 12:46:00+00:00
16243,6332,185,1,383.61,383.61,2026-01-26 12:18:00+00:00,2026-01-26 12:24:00+00:00
16244,6333,260,1,9.55,9.55,2026-02-14 17:18:00+00:00,
16245,6333,88,1,308.97,308.97,2026-02-14 17:58:00+00:00,2026-02-14 18:00:00+00:00
16246,6334,268,1,58.97,58.97,2026-06-17 14:19:00+00:00,2026-06-17 14:20:00+00:00
16247,6334,134,1,77.78,77.78,2026-06-17 14:19:00+00:00,
16248,6334,296,1,123.34,123.34,2026-06-17 14:22:00+00:00,2026-06-17 14:23:00+00:00
16249,6335,186,1,568.05,568.05,2026-04-12 19:56:00+00:00,
16250,6335,18,2,1189.32,2378.64,2026-04-12 19:59:00+00:00,2026-04-12 20:01:00+00:00
16251,6335,170,1,1332.06,1332.06,2026-04-12 20:00:00+00:00,
16252,6335,50,1,2264.59,2264.59,2026-04-12 19:56:00+00:00,
16253,6335,225,1,392.66,392.66,2026-04-12 20:04:00+00:00,
16254,6336,21,1,4059.96,4059.96,2026-01-03 23:33:00+00:00,
16255,6337,7,2,3866.19,7732.38,2026-06-27 14:48:00+00:00,
16256,6337,212,1,181.92,181.92,2026-06-27 14:41:00+00:00,2026-06-27 14:51:00+00:00
16257,6337,142,2,2070.54,4141.08,2026-06-27 14:38:00+00:00,
16258,6338,219,1,182.57,182.57,2026-01-05 15:20:00+00:00,
16259,6338,140,1,585.19,585.19,2026-01-05 15:27:00+00:00,2026-01-05 15:30:00+00:00
16260,6339,133,1,553.95,553.95,2026-05-08 19:12:00+00:00,
16261,6339,92,2,147.81,295.62,2026-05-08 19:56:00+00:00,
16262,6339,55,1,3073.28,3073.28,2026-05-08 20:01:00+00:00,
16263,6340,207,1,296.77,296.77,2026-03-22 20:36:00+00:00,
16264,6340,49,1,1086.18,1086.18,2026-03-22 20:38:00+00:00,
16265,6341,176,2,544.72,1089.44,2026-02-09 17:04:00+00:00,
16266,6341,69,1,4675.26,4675.26,2026-02-09 17:07:00+00:00,
16267,6342,208,1,191.24,191.24,2026-05-16 17:16:00+00:00,
16268,6342,283,2,114.29,228.58,2026-05-16 17:17:00+00:00,
16269,6343,4,2,2721.38,5442.76,2026-03-03 02:25:00+00:00,
16270,6344,162,1,2039.23,2039.23,2026-05-27 19:38:00+00:00,
