resgate_id,carrinho_id,cliente_id,canal,tipo_comunicacao,data_schedule,data_envio,assunto,desconto_oferecido,frete_gratis_oferecido,custo_envio,data_abertura,data_primeiro_clique,link_clicado,data_conversao,sucesso,valor_pedido_final,created_at
5042,5864,904,email,desconto_48h,2026-06-29 22:22:00+00:00,2026-06-29 22:43:00+00:00,Economize agora! Oferta limitada no seu carrinho,26.41,True,0.05,2026-06-30 06:25:00+00:00,,,,False,,2026-06-29 22:22:00+00:00
5043,5866,202,email,lembrete_1h,2026-04-11 15:17:00+00:00,2026-04-11 15:46:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,,,,,False,,2026-04-11 15:17:00+00:00
5044,5868,1058,email,lembrete_1h,2026-05-21 11:43:00+00:00,2026-05-21 11:48:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-05-21 20:56:00+00:00,,,,False,,2026-05-21 11:43:00+00:00
5045,5868,1058,email,lembrete_24h,2026-05-22 10:43:00+00:00,2026-05-22 11:12:00+00:00,Última chance de garantir seus itens,0.0,True,0.05,,,,,False,,2026-05-22 10:43:00+00:00
5046,5868,1058,email,desconto_48h,2026-05-23 10:43:00+00:00,2026-05-23 11:12:00+00:00,Economize agora! Oferta limitada no seu carrinho,14.18,False,0.05,,,,,False,,2026-05-23 10:43:00+00:00
5047,5869,1422,email,lembrete_1h,2026-04-18 12:46:00+00:00,2026-04-18 12:58:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-04-18 12:46:00+00:00
5048,5870,1303,email,lembrete_1h,2026-03-22 12:40:00+00:00,2026-03-22 12:47:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-03-22 12:40:00+00:00
5049,5875,831,email,lembrete_1h,2026-03-24 00:24:00+00:00,2026-03-24 00:34:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-24 23:28:00+00:00,,,,False,,2026-03-24 00:24:00+00:00
5050,5882,1414,email,lembrete_1h,2026-05-22 15:43:00+00:00,2026-05-22 16:09:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-05-22 16:59:00+00:00,,,,False,,2026-05-22 15:43:00+00:00
5051,5882,1414,email,lembrete_24h,2026-05-23 14:43:00+00:00,2026-05-23 14:53:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-05-23 14:43:00+00:00
5052,5886,1061,email,lembrete_1h,2026-04-20 17:09:00+00:00,2026-04-20 17:34:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-04-20 17:09:00+00:00
5053,5892,881,email,lembrete_1h,2026-04-04 01:19:00+00:00,2026-04-04 01:26:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-04-04 01:42:00+00:00,,,,False,,2026-04-04 01:19:00+00:00
5054,5892,881,email,lembrete_24h,2026-04-05 00:19:00+00:00,2026-04-05 00:23:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,2026-04-05 08:24:00+00:00,,,,False,,2026-04-05 00:19:00+00:00
5055,5892,881,email,desconto_48h,2026-04-06 00:19:00+00:00,2026-04-06 00:30:00+00:00,Economize agora! Oferta limitada no seu carrinho,15.59,False,0.05,2026-04-06 23:42:00+00:00,,,,False,,2026-04-06 00:19:00+00:00
5056,5896,1314,email,lembrete_1h,2026-01-09 16:56:00+00:00,2026-01-09 17:13:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-01-09 16:56:00+00:00
5057,5896,1314,email,lembrete_24h,2026-01-10 15:56:00+00:00,2026-01-10 16:03:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-01-10 15:56:00+00:00
5058,5896,1314,email,desconto_48h,2026-01-11 15:56:00+00:00,2026-01-11 16:14:00+00:00,🎁 Desconto especial para finalizar sua compra!,31.63,False,0.05,,,,,False,,2026-01-11 15:56:00+00:00
5059,5897,644,email,lembrete_1h,2026-01-03 11:37:00+00:00,2026-01-03 11:56:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-01-03 11:37:00+00:00
5060,5898,815,email,lembrete_1h,2026-03-07 17:50:00+00:00,2026-03-07 17:50:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-07 17:50:00+00:00
5061,5900,1484,email,lembrete_1h,2026-02-08 00:59:00+00:00,2026-02-08 01:28:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-02-08 23:24:00+00:00,,,,False,,2026-02-08 00:59:00+00:00
5062,5902,296,email,lembrete_1h,2026-05-21 10:11:00+00:00,2026-05-21 10:12:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-05-21 10:11:00+00:00
5063,5905,1059,email,lembrete_1h,2026-04-16 13:20:00+00:00,2026-04-16 13:35:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-04-16 16:41:00+00:00,2026-04-16 17:23:00+00:00,https://marketplace.com.br/carrinho/5905?utm_source=email&utm_campaign=recovery,2026-04-16 17:41:00+00:00,True,587.61,2026-04-16 13:20:00+00:00
5064,5908,327,email,lembrete_1h,2026-03-22 11:25:00+00:00,2026-03-22 11:38:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-23 06:13:00+00:00,,,,False,,2026-03-22 11:25:00+00:00
5065,5910,40,email,lembrete_1h,2026-03-22 20:09:00+00:00,2026-03-22 20:26:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,,,,,False,,2026-03-22 20:09:00+00:00
5066,5910,40,email,lembrete_24h,2026-03-23 19:09:00+00:00,2026-03-23 19:13:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-03-23 19:09:00+00:00
5067,5911,145,email,lembrete_1h,2026-01-04 14:50:00+00:00,2026-01-04 15:19:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-01-05 10:35:00+00:00,,,,False,,2026-01-04 14:50:00+00:00
5068,5914,602,email,lembrete_1h,2026-01-09 16:13:00+00:00,2026-01-09 16:22:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-01-09 16:13:00+00:00
5069,5916,1103,email,lembrete_1h,2026-03-15 15:29:00+00:00,2026-03-15 15:43:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-03-15 15:29:00+00:00
5070,5917,1120,email,lembrete_1h,2026-04-25 08:46:00+00:00,2026-04-25 09:15:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-04-25 14:26:00+00:00,,,,False,,2026-04-25 08:46:00+00:00
5071,5917,1120,email,lembrete_24h,2026-04-26 07:46:00+00:00,2026-04-26 07:50:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-04-26 07:46:00+00:00
5072,5919,288,email,lembrete_1h,2026-05-11 00:43:00+00:00,2026-05-11 01:02:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-05-11 08:50:00+00:00,,,,False,,2026-05-11 00:43:00+00:00
5073,5920,1231,email,lembrete_1h,2026-02-18 10:57:00+00:00,2026-02-18 11:02:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-02-18 10:57:00+00:00
5074,5923,284,email,lembrete_1h,2026-06-04 19:03:00+00:00,2026-06-04 19:10:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-06-04 19:03:00+00:00
5075,5925,1203,email,lembrete_1h,2026-05-20 22:04:00+00:00,2026-05-20 22:17:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,,,,,False,,2026-05-20 22:04:00+00:00
5076,5926,231,email,lembrete_1h,2026-01-12 10:26:00+00:00,2026-01-12 10:31:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-01-12 12:42:00+00:00,,,,False,,2026-01-12 10:26:00+00:00
5077,5926,231,email,lembrete_24h,2026-01-13 09:26:00+00:00,2026-01-13 09:32:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-01-13 09:26:00+00:00
5078,5927,1217,email,lembrete_1h,2026-01-02 22:36:00+00:00,2026-01-02 22:46:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-01-02 22:36:00+00:00
5079,5927,1217,email,lembrete_24h,2026-01-03 21:36:00+00:00,2026-01-03 21:49:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-01-03 21:36:00+00:00
5080,5927,1217,email,desconto_48h,2026-01-04 21:36:00+00:00,2026-01-04 22:01:00+00:00,🎁 Desconto especial para finalizar sua compra!,44.29,False,0.05,,,,,False,,2026-01-04 21:36:00+00:00
5081,5927,1217,whatsapp,urgencia_72h,2026-01-05 21:36:00+00:00,2026-01-05 21:54:00+00:00,Não deixe escapar: melhor oferta no seu carrinho,109.34,True,0.3,2026-01-06 04:38:00+00:00,2026-01-06 05:15:00+00:00,https://marketplace.com.br/carrinho/5927?utm_source=whatsapp&utm_campaign=recovery,,False,,2026-01-05 21:36:00+00:00
5082,5928,986,email,lembrete_1h,2026-01-21 09:08:00+00:00,2026-01-21 09:24:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,,,,,False,,2026-01-21 09:08:00+00:00
5083,5929,526,email,lembrete_1h,2026-03-12 17:28:00+00:00,2026-03-12 17:47:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,,,,,False,,2026-03-12 17:28:00+00:00
5084,5930,425,email,lembrete_1h,2026-02-03 20:52:00+00:00,2026-02-03 21:19:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-02-03 20:52:00+00:00
5085,5931,1158,email,lembrete_1h,2026-03-15 00:47:00+00:00,2026-03-15 01:06:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-03-15 19:56:00+00:00,,,,False,,2026-03-15 00:47:00+00:00
5086,5931,1158,email,lembrete_24h,2026-03-15 23:47:00+00:00,2026-03-16 00:04:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-03-15 23:47:00+00:00
5087,5931,1158,email,desconto_48h,2026-03-16 23:47:00+00:00,2026-03-16 23:55:00+00:00,Presente para você: desconto exclusivo no seu carrinho,34.28,False,0.05,2026-03-17 22:41:00+00:00,,,,False,,2026-03-16 23:47:00+00:00
5088,5931,1158,email,urgencia_72h,2026-03-17 23:47:00+00:00,2026-03-17 23:54:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,46.33,True,0.05,,,,,False,,2026-03-17 23:47:00+00:00
5089,5932,994,email,lembrete_1h,2026-03-07 19:00:00+00:00,2026-03-07 19:13:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-03-08 17:57:00+00:00,2026-03-08 18:26:00+00:00,https://marketplace.com.br/carrinho/5932?utm_source=email&utm_campaign=recovery,,False,,2026-03-07 19:00:00+00:00
5090,5933,816,email,lembrete_1h,2026-01-09 17:59:00+00:00,2026-01-09 18:13:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-01-09 17:59:00+00:00
5091,5934,455,email,lembrete_1h,2026-05-28 13:55:00+00:00,2026-05-28 14:09:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-05-28 13:55:00+00:00
5092,5936,961,email,lembrete_1h,2026-01-11 22:15:00+00:00,2026-01-11 22:15:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-12 06:33:00+00:00,,,,False,,2026-01-11 22:15:00+00:00
5093,5936,961,email,lembrete_24h,2026-01-12 21:15:00+00:00,2026-01-12 21:29:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-01-12 21:15:00+00:00
5094,5936,961,sms,desconto_48h,2026-01-13 21:15:00+00:00,2026-01-13 21:15:00+00:00,Economize agora! Oferta limitada no seu carrinho,11.49,False,0.15,,,,,False,,2026-01-13 21:15:00+00:00
5095,5936,961,whatsapp,urgencia_72h,2026-01-14 21:15:00+00:00,2026-01-14 21:36:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,22.5,True,0.3,,,,,False,,2026-01-14 21:15:00+00:00
5096,5939,771,email,lembrete_1h,2026-04-19 14:29:00+00:00,2026-04-19 14:54:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-04-20 01:39:00+00:00,,,,False,,2026-04-19 14:29:00+00:00
5097,5939,771,email,lembrete_24h,2026-04-20 13:29:00+00:00,2026-04-20 13:57:00+00:00,Não perca! Seus produtos podem acabar,0.0,True,0.05,2026-04-20 16:29:00+00:00,,,,False,,2026-04-20 13:29:00+00:00
5098,5940,1349,email,lembrete_1h,2026-05-21 01:06:00+00:00,2026-05-21 01:12:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-05-21 21:05:00+00:00,,,,False,,2026-05-21 01:06:00+00:00
5099,5940,1349,email,lembrete_24h,2026-05-22 00:06:00+00:00,2026-05-22 00:32:00+00:00,Última chance de garantir seus itens,0.0,True,0.05,,,,,False,,2026-05-22 00:06:00+00:00
5100,5940,1349,sms,desconto_48h,2026-05-23 00:06:00+00:00,2026-05-23 00:35:00+00:00,Economize agora! Oferta limitada no seu carrinho,3.65,True,0.15,2026-05-23 07:17:00+00:00,,,,False,,2026-05-23 00:06:00+00:00
5101,5940,1349,email,urgencia_72h,2026-05-24 00:06:00+00:00,2026-05-24 00:32:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,6.69,True,0.05,2026-05-24 00:16:00+00:00,,,,False,,2026-05-24 00:06:00+00:00
5102,5942,1059,email,lembrete_1h,2026-06-23 22:44:00+00:00,2026-06-23 23:12:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-23 22:44:00+00:00
5103,5944,1207,email,lembrete_1h,2026-03-22 15:07:00+00:00,2026-03-22 15:17:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-03-22 15:07:00+00:00
5104,5944,1207,email,lembrete_24h,2026-03-23 14:07:00+00:00,2026-03-23 14:32:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-03-23 14:07:00+00:00
5105,5947,758,email,lembrete_1h,2026-02-19 09:13:00+00:00,2026-02-19 09:16:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-02-19 19:25:00+00:00,2026-02-19 20:15:00+00:00,https://marketplace.com.br/carrinho/5947?utm_source=email&utm_campaign=recovery,,False,,2026-02-19 09:13:00+00:00
5106,5947,758,email,lembrete_24h,2026-02-20 08:13:00+00:00,2026-02-20 08:39:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,2026-02-21 04:35:00+00:00,,,,False,,2026-02-20 08:13:00+00:00
5107,5948,1357,email,lembrete_1h,2026-03-12 18:16:00+00:00,2026-03-12 18:19:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-12 18:16:00+00:00
5108,5948,1357,push_app,lembrete_24h,2026-03-13 17:16:00+00:00,2026-03-13 17:31:00+00:00,Última chance de garantir seus itens,0.0,False,0.02,,,,,False,,2026-03-13 17:16:00+00:00
5109,5948,1357,email,desconto_48h,2026-03-14 17:16:00+00:00,2026-03-14 17:29:00+00:00,Economize agora! Oferta limitada no seu carrinho,80.47,False,0.05,2026-03-15 13:29:00+00:00,,,,False,,2026-03-14 17:16:00+00:00
5110,5950,861,email,lembrete_1h,2026-04-16 15:06:00+00:00,2026-04-16 15:26:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-04-16 15:06:00+00:00
5111,5950,861,push_app,lembrete_24h,2026-04-17 14:06:00+00:00,2026-04-17 14:18:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.02,,,,,False,,2026-04-17 14:06:00+00:00
5112,5952,1368,email,lembrete_1h,2026-02-07 18:10:00+00:00,2026-02-07 18:27:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-02-07 18:10:00+00:00
5113,5953,704,email,lembrete_1h,2026-03-17 00:14:00+00:00,2026-03-17 00:41:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,2026-03-17 01:39:00+00:00,,,,False,,2026-03-17 00:14:00+00:00
5114,5953,704,email,lembrete_24h,2026-03-17 23:14:00+00:00,2026-03-17 23:36:00+00:00,Última chance de garantir seus itens,0.0,True,0.05,,,,,False,,2026-03-17 23:14:00+00:00
5115,5956,514,email,lembrete_1h,2026-03-27 22:05:00+00:00,2026-03-27 22:09:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-28 02:36:00+00:00,2026-03-28 03:18:00+00:00,https://marketplace.com.br/carrinho/5956?utm_source=email&utm_campaign=recovery,,False,,2026-03-27 22:05:00+00:00
5116,5957,194,email,lembrete_1h,2026-02-10 22:17:00+00:00,2026-02-10 22:36:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-02-10 22:17:00+00:00
5117,5957,194,email,lembrete_24h,2026-02-11 21:17:00+00:00,2026-02-11 21:23:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-02-12 13:37:00+00:00,2026-02-12 13:45:00+00:00,https://marketplace.com.br/carrinho/5957?utm_source=email&utm_campaign=recovery,,False,,2026-02-11 21:17:00+00:00
5118,5957,194,email,desconto_48h,2026-02-12 21:17:00+00:00,2026-02-12 21:38:00+00:00,Economize agora! Oferta limitada no seu carrinho,17.38,False,0.05,,,,,False,,2026-02-12 21:17:00+00:00
5119,5957,194,whatsapp,urgencia_72h,2026-02-13 21:17:00+00:00,2026-02-13 21:43:00+00:00,Só hoje! Oferta exclusiva para você finalizar,25.13,True,0.3,2026-02-13 23:27:00+00:00,,,,False,,2026-02-13 21:17:00+00:00
5120,5959,1059,email,lembrete_1h,2026-05-03 12:04:00+00:00,2026-05-03 12:27:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-05-03 23:46:00+00:00,,,,False,,2026-05-03 12:04:00+00:00
5121,5959,1059,email,lembrete_24h,2026-05-04 11:04:00+00:00,2026-05-04 11:21:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-05-04 11:04:00+00:00
5122,5959,1059,email,desconto_48h,2026-05-05 11:04:00+00:00,2026-05-05 11:20:00+00:00,Economize agora! Oferta limitada no seu carrinho,14.9,False,0.05,,,,,False,,2026-05-05 11:04:00+00:00
5123,5960,56,email,lembrete_1h,2026-03-04 22:42:00+00:00,2026-03-04 22:46:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-03-04 22:42:00+00:00
5124,5961,233,email,lembrete_1h,2026-04-04 13:09:00+00:00,2026-04-04 13:37:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,,,,,False,,2026-04-04 13:09:00+00:00
5125,5962,656,email,lembrete_1h,2026-02-19 16:30:00+00:00,2026-02-19 16:55:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-02-20 04:53:00+00:00,2026-02-20 05:26:00+00:00,https://marketplace.com.br/carrinho/5962?utm_source=email&utm_campaign=recovery,,False,,2026-02-19 16:30:00+00:00
5126,5962,656,email,lembrete_24h,2026-02-20 15:30:00+00:00,2026-02-20 15:57:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-02-20 15:30:00+00:00
5127,5966,1168,email,lembrete_1h,2026-04-23 20:52:00+00:00,2026-04-23 21:18:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,,,,,False,,2026-04-23 20:52:00+00:00
5128,5967,732,email,lembrete_1h,2026-03-21 13:25:00+00:00,2026-03-21 13:27:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-03-22 05:06:00+00:00,,,,False,,2026-03-21 13:25:00+00:00
5129,5971,1375,email,lembrete_1h,2026-03-06 08:51:00+00:00,2026-03-06 09:11:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-03-06 08:51:00+00:00
5130,5972,177,email,lembrete_1h,2026-05-21 15:36:00+00:00,2026-05-21 15:53:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-05-21 22:39:00+00:00,,,,False,,2026-05-21 15:36:00+00:00
5131,5972,177,email,lembrete_24h,2026-05-22 14:36:00+00:00,2026-05-22 15:01:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-05-22 14:36:00+00:00
5132,5972,177,email,desconto_48h,2026-05-23 14:36:00+00:00,2026-05-23 14:51:00+00:00,🎁 Desconto especial para finalizar sua compra!,44.34,False,0.05,,,,,False,,2026-05-23 14:36:00+00:00
5133,5973,691,email,lembrete_1h,2026-05-26 16:39:00+00:00,2026-05-26 17:06:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-05-26 18:50:00+00:00,,,,False,,2026-05-26 16:39:00+00:00
5134,5973,691,email,lembrete_24h,2026-05-27 15:39:00+00:00,2026-05-27 15:49:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-05-27 15:39:00+00:00
5135,5973,691,sms,desconto_48h,2026-05-28 15:39:00+00:00,2026-05-28 16:08:00+00:00,🎁 Desconto especial para finalizar sua compra!,25.9,False,0.15,2026-05-29 04:31:00+00:00,2026-05-29 04:58:00+00:00,https://marketplace.com.br/carrinho/5973?utm_source=sms&utm_campaign=recovery,,False,,2026-05-28 15:39:00+00:00
5136,5973,691,whatsapp,urgencia_72h,2026-05-29 15:39:00+00:00,2026-05-29 16:04:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,29.44,True,0.3,2026-05-29 23:16:00+00:00,,,,False,,2026-05-29 15:39:00+00:00
5137,5974,1493,email,lembrete_1h,2026-05-22 16:52:00+00:00,2026-05-22 17:06:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-05-22 17:43:00+00:00,,,,False,,2026-05-22 16:52:00+00:00
5138,5977,834,email,lembrete_1h,2026-05-18 14:39:00+00:00,2026-05-18 14:45:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-05-18 14:39:00+00:00
5139,5977,834,email,lembrete_24h,2026-05-19 13:39:00+00:00,2026-05-19 14:06:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-05-20 10:40:00+00:00,2026-05-20 10:45:00+00:00,https://marketplace.com.br/carrinho/5977?utm_source=email&utm_campaign=recovery,,False,,2026-05-19 13:39:00+00:00
5140,5980,574,email,lembrete_1h,2026-05-27 11:47:00+00:00,2026-05-27 12:14:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-05-27 11:47:00+00:00
5141,5980,574,email,lembrete_24h,2026-05-28 10:47:00+00:00,2026-05-28 11:02:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-05-28 10:47:00+00:00
5142,5980,574,email,desconto_48h,2026-05-29 10:47:00+00:00,2026-05-29 11:04:00+00:00,🎁 Desconto especial para finalizar sua compra!,28.6,False,0.05,2026-05-30 01:01:00+00:00,,,,False,,2026-05-29 10:47:00+00:00
5143,5981,392,email,lembrete_1h,2026-06-16 15:58:00+00:00,2026-06-16 16:18:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,,,,,False,,2026-06-16 15:58:00+00:00
5144,5981,392,email,lembrete_24h,2026-06-17 14:58:00+00:00,2026-06-17 15:10:00+00:00,Não perca! Seus produtos podem acabar,0.0,True,0.05,2026-06-18 01:11:00+00:00,2026-06-18 01:49:00+00:00,https://marketplace.com.br/carrinho/5981?utm_source=email&utm_campaign=recovery,,False,,2026-06-17 14:58:00+00:00
5145,5983,21,email,lembrete_1h,2026-03-13 16:39:00+00:00,2026-03-13 17:00:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-03-14 16:22:00+00:00,2026-03-14 17:14:00+00:00,https://marketplace.com.br/carrinho/5983?utm_source=email&utm_campaign=recovery,,False,,2026-03-13 16:39:00+00:00
5146,5986,918,email,lembrete_1h,2026-03-24 21:19:00+00:00,2026-03-24 21:30:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-25 01:05:00+00:00,2026-03-25 01:31:00+00:00,https://marketplace.com.br/carrinho/5986?utm_source=email&utm_campaign=recovery,,False,,2026-03-24 21:19:00+00:00
5147,5987,11,email,lembrete_1h,2026-04-05 14:38:00+00:00,2026-04-05 14:54:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-04-05 14:38:00+00:00
5148,5988,482,email,lembrete_1h,2026-05-27 09:49:00+00:00,2026-05-27 10:01:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-05-27 09:49:00+00:00
5149,5989,627,email,lembrete_1h,2026-04-06 10:54:00+00:00,2026-04-06 11:05:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,2026-04-07 06:46:00+00:00,,,,False,,2026-04-06 10:54:00+00:00
5150,5989,627,email,lembrete_24h,2026-04-07 09:54:00+00:00,2026-04-07 10:19:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-04-07 14:15:00+00:00,,,,False,,2026-04-07 09:54:00+00:00
5151,5991,1364,email,lembrete_1h,2026-02-11 16:57:00+00:00,2026-02-11 17:09:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-02-11 16:57:00+00:00
5152,5991,1364,push_app,lembrete_24h,2026-02-12 15:57:00+00:00,2026-02-12 16:02:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.02,,,,,False,,2026-02-12 15:57:00+00:00
5153,5995,646,email,lembrete_1h,2026-03-03 15:03:00+00:00,2026-03-03 15:14:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-03 18:24:00+00:00,,,,False,,2026-03-03 15:03:00+00:00
5154,5995,646,email,lembrete_24h,2026-03-04 14:03:00+00:00,2026-03-04 14:32:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-03-05 01:15:00+00:00,,,,False,,2026-03-04 14:03:00+00:00
5155,5995,646,email,desconto_48h,2026-03-05 14:03:00+00:00,2026-03-05 14:26:00+00:00,🎁 Desconto especial para finalizar sua compra!,62.67,False,0.05,2026-03-06 04:14:00+00:00,,,,False,,2026-03-05 14:03:00+00:00
5156,5996,583,email,lembrete_1h,2026-05-07 14:20:00+00:00,2026-05-07 14:33:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-07 14:20:00+00:00
5157,6000,1186,email,lembrete_1h,2026-06-27 12:52:00+00:00,2026-06-27 13:13:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,,,,,False,,2026-06-27 12:52:00+00:00
5158,6000,1186,email,lembrete_24h,2026-06-28 11:52:00+00:00,2026-06-28 11:58:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,True,0.05,2026-06-28 22:29:00+00:00,,,,False,,2026-06-28 11:52:00+00:00
5159,6001,856,email,lembrete_1h,2026-03-25 22:42:00+00:00,2026-03-25 22:59:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-26 18:58:00+00:00,,,,False,,2026-03-25 22:42:00+00:00
