evento_id,carrinho_id,cliente_id,sessao_id,timestamp_evento,tipo_evento,duracao_evento_segundos,dados_evento
78247,7433,598,1becc745-b11,2026-04-03 16:20:23+00:00,view_produto,112.0,"{""produto_id"": 259, ""tempo_visualizacao_s"": 167, ""scroll_depth"": 0.49}"
78248,7433,598,1becc745-b11,2026-04-03 16:21:37+00:00,view_checkout,108.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 267}"
78249,7433,598,1becc745-b11,2026-04-03 16:23:12+00:00,abandono,,"{""pagina_saida"": ""checkout"", ""tempo_inativo_s"": 6839}"
78250,7434,1085,9d72c8a9-a9d,2026-04-19 11:34:00+00:00,view_produto,59.0,"{""produto_id"": 225, ""tempo_visualizacao_s"": 153, ""scroll_depth"": 0.54}"
78251,7434,1085,9d72c8a9-a9d,2026-04-19 11:37:25+00:00,view_produto,36.0,"{""produto_id"": 74, ""tempo_visualizacao_s"": 88, ""scroll_depth"": 0.78}"
78252,7434,1085,9d72c8a9-a9d,2026-04-19 11:41:00+00:00,add_carrinho,105.0,"{""produto_id"": 24, ""quantidade"": 3, ""origem"": ""recomendacao""}"
78253,7434,1085,9d72c8a9-a9d,2026-04-19 11:45:09+00:00,view_produto,47.0,"{""produto_id"": 249, ""tempo_visualizacao_s"": 176, ""scroll_depth"": 0.21}"
78254,7434,1085,9d72c8a9-a9d,2026-04-19 11:46:39+00:00,view_produto,64.0,"{""produto_id"": 74, ""tempo_visualizacao_s"": 156, ""scroll_depth"": 0.94}"
78255,7434,1085,9d72c8a9-a9d,2026-04-19 11:51:13+00:00,add_carrinho,117.0,"{""produto_id"": 196, ""quantidade"": 2, ""origem"": ""busca""}"
78256,7434,1085,9d72c8a9-a9d,2026-04-19 11:55:36+00:00,update_quantidade,42.0,"{""produto_id"": 114, ""quantidade_anterior"": 1, ""quantidade_nova"": 4}"
78257,7434,1085,9d72c8a9-a9d,2026-04-19 11:56:35+00:00,update_quantidade,48.0,"{""produto_id"": 172, ""quantidade_anterior"": 1, ""quantidade_nova"": 3}"
78258,7434,1085,9d72c8a9-a9d,2026-04-19 12:00:46+00:00,view_produto,11.0,"{""produto_id"": 70, ""tempo_visualizacao_s"": 62, ""scroll_depth"": 0.95}"
78259,7434,1085,9d72c8a9-a9d,2026-04-19 12:02:54+00:00,view_checkout,6.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 55}"
78260,7434,1085,9d72c8a9-a9d,2026-04-19 12:05:20+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 1870}"
78261,7435,1278,5b8727e0-2d3,2026-05-24 17:55:00+00:00,view_produto,32.0,"{""produto_id"": 150, ""tempo_visualizacao_s"": 123, ""scroll_depth"": 0.87}"
78262,7435,1278,5b8727e0-2d3,2026-05-24 17:55:19+00:00,view_produto,58.0,"{""produto_id"": 120, ""tempo_visualizacao_s"": 129, ""scroll_depth"": 0.78}"
78263,7435,1278,5b8727e0-2d3,2026-05-24 17:55:49+00:00,add_carrinho,43.0,"{""produto_id"": 12, ""quantidade"": 3, ""origem"": ""recomendacao""}"
78264,7435,1278,5b8727e0-2d3,2026-05-24 17:56:19+00:00,view_produto,6.0,"{""produto_id"": 121, ""tempo_visualizacao_s"": 151, ""scroll_depth"": 0.91}"
78265,7435,1278,5b8727e0-2d3,2026-05-24 17:56:54+00:00,add_carrinho,63.0,"{""produto_id"": 111, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
78266,7435,1278,5b8727e0-2d3,2026-05-24 17:57:19+00:00,view_produto,46.0,"{""produto_id"": 248, ""tempo_visualizacao_s"": 40, ""scroll_depth"": 0.39}"
78267,7435,1278,5b8727e0-2d3,2026-05-24 17:57:36+00:00,update_quantidade,10.0,"{""produto_id"": 267, ""quantidade_anterior"": 1, ""quantidade_nova"": 4}"
78268,7435,1278,5b8727e0-2d3,2026-05-24 17:57:50+00:00,add_carrinho,54.0,"{""produto_id"": 161, ""quantidade"": 1, ""origem"": ""recomendacao""}"
78269,7435,1278,5b8727e0-2d3,2026-05-24 17:58:28+00:00,view_checkout,79.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 212}"
78270,7435,1278,5b8727e0-2d3,2026-05-24 17:58:58+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 6232}"
78271,7436,1076,0f99fbcb-b32,2026-04-10 12:11:00+00:00,view_produto,85.0,"{""produto_id"": 31, ""tempo_visualizacao_s"": 55, ""scroll_depth"": 0.79}"
78272,7436,1076,0f99fbcb-b32,2026-04-10 12:13:05+00:00,view_produto,94.0,"{""produto_id"": 104, ""tempo_visualizacao_s"": 176, ""scroll_depth"": 0.69}"
78273,7436,1076,0f99fbcb-b32,2026-04-10 12:15:21+00:00,view_produto,58.0,"{""produto_id"": 298, ""tempo_visualizacao_s"": 144, ""scroll_depth"": 0.83}"
78274,7436,1076,0f99fbcb-b32,2026-04-10 12:18:23+00:00,add_carrinho,29.0,"{""produto_id"": 295, ""quantidade"": 2, ""origem"": ""recomendacao""}"
78275,7436,1076,0f99fbcb-b32,2026-04-10 12:21:12+00:00,view_produto,99.0,"{""produto_id"": 234, ""tempo_visualizacao_s"": 70, ""scroll_depth"": 0.58}"
78276,7436,1076,0f99fbcb-b32,2026-04-10 12:23:10+00:00,update_quantidade,50.0,"{""produto_id"": 125, ""quantidade_anterior"": 2, ""quantidade_nova"": 3}"
78277,7436,1076,0f99fbcb-b32,2026-04-10 12:25:58+00:00,add_carrinho,4.0,"{""produto_id"": 164, ""quantidade"": 1, ""origem"": ""recomendacao""}"
78278,7436,1076,0f99fbcb-b32,2026-04-10 12:28:29+00:00,view_checkout,67.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 200}"
78279,7436,1076,0f99fbcb-b32,2026-04-10 12:31:55+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 6255}"
78280,7437,364,72fa537f-961,2026-05-11 14:34:00+00:00,view_produto,9.0,"{""produto_id"": 203, ""tempo_visualizacao_s"": 102, ""scroll_depth"": 0.22}"
78281,7437,364,72fa537f-961,2026-05-11 14:38:15+00:00,view_produto,49.0,"{""produto_id"": 165, ""tempo_visualizacao_s"": 46, ""scroll_depth"": 0.74}"
78282,7437,364,72fa537f-961,2026-05-11 14:41:47+00:00,add_carrinho,75.0,"{""produto_id"": 166, ""quantidade"": 2, ""origem"": ""busca""}"
78283,7437,364,72fa537f-961,2026-05-11 14:45:34+00:00,update_quantidade,105.0,"{""produto_id"": 147, ""quantidade_anterior"": 2, ""quantidade_nova"": 2}"
78284,7437,364,72fa537f-961,2026-05-11 14:49:00+00:00,view_produto,29.0,"{""produto_id"": 297, ""tempo_visualizacao_s"": 73, ""scroll_depth"": 0.23}"
78285,7437,364,72fa537f-961,2026-05-11 14:51:40+00:00,remove_carrinho,15.0,"{""produto_id"": 227, ""motivo"": ""encontrou_melhor""}"
78286,7437,364,72fa537f-961,2026-05-11 14:56:06+00:00,view_produto,88.0,"{""produto_id"": 122, ""tempo_visualizacao_s"": 63, ""scroll_depth"": 0.75}"
78287,7437,364,72fa537f-961,2026-05-11 14:58:32+00:00,view_produto,7.0,"{""produto_id"": 209, ""tempo_visualizacao_s"": 71, ""scroll_depth"": 0.89}"
78288,7437,364,72fa537f-961,2026-05-11 14:59:44+00:00,update_quantidade,21.0,"{""produto_id"": 170, ""quantidade_anterior"": 3, ""quantidade_nova"": 4}"
78289,7437,364,72fa537f-961,2026-05-11 15:03:01+00:00,add_carrinho,10.0,"{""produto_id"": 159, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
78290,7437,364,72fa537f-961,2026-05-11 15:07:16+00:00,view_checkout,100.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 170}"
78291,7437,364,72fa537f-961,2026-05-11 15:08:58+00:00,abandono,,"{""pagina_saida"": ""checkout"", ""tempo_inativo_s"": 2987}"
78292,7438,140,f089e579-fb6,2026-02-25 06:31:00+00:00,view_produto,39.0,"{""produto_id"": 183, ""tempo_visualizacao_s"": 51, ""scroll_depth"": 0.88}"
78293,7438,140,f089e579-fb6,2026-02-25 06:31:48+00:00,remove_carrinho,60.0,"{""produto_id"": 8, ""motivo"": null}"
78294,7438,140,f089e579-fb6,2026-02-25 06:33:13+00:00,add_carrinho,61.0,"{""produto_id"": 99, ""quantidade"": 1, ""origem"": ""recomendacao""}"
78295,7438,140,f089e579-fb6,2026-02-25 06:33:57+00:00,view_produto,12.0,"{""produto_id"": 94, ""tempo_visualizacao_s"": 61, ""scroll_depth"": 0.39}"
78296,7438,140,f089e579-fb6,2026-02-25 06:35:18+00:00,add_carrinho,13.0,"{""produto_id"": 131, ""quantidade"": 2, ""origem"": ""busca""}"
78297,7438,140,f089e579-fb6,2026-02-25 06:35:51+00:00,view_produto,42.0,"{""produto_id"": 254, ""tempo_visualizacao_s"": 127, ""scroll_depth"": 0.87}"
78298,7438,140,f089e579-fb6,2026-02-25 06:36:56+00:00,view_produto,53.0,"{""produto_id"": 202, ""tempo_visualizacao_s"": 155, ""scroll_depth"": 0.46}"
78299,7438,140,f089e579-fb6,2026-02-25 06:38:16+00:00,view_produto,63.0,"{""produto_id"": 82, ""tempo_visualizacao_s"": 25, ""scroll_depth"": 0.78}"
78300,7438,140,f089e579-fb6,2026-02-25 06:38:55+00:00,add_carrinho,107.0,"{""produto_id"": 131, ""quantidade"": 3, ""origem"": ""recomendacao""}"
78301,7438,140,f089e579-fb6,2026-02-25 06:39:36+00:00,view_checkout,36.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 90}"
78302,7438,140,f089e579-fb6,2026-02-25 06:40:51+00:00,abandono,,"{""pagina_saida"": ""produto"", ""tempo_inativo_s"": 3179}"
78303,7438,140,42a6168e-6b7,2026-02-26 02:39:00+00:00,retorno,8.0,"{""origem_retorno"": ""whatsapp_link"", ""horas_desde_abandono"": 76}"
78304,7438,140,42a6168e-6b7,2026-02-26 02:40:34+00:00,remove_carrinho,50.0,"{""produto_id"": 247, ""motivo"": ""quantidade_errada""}"
78305,7438,140,42a6168e-6b7,2026-02-26 02:41:52+00:00,view_checkout,3.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 244}"
78306,7438,140,42a6168e-6b7,2026-02-26 02:42:57+00:00,inicio_pagamento,29.0,"{""metodo"": ""boleto"", ""parcelas"": 12}"
78307,7439,432,dcfd3aaa-ee9,2026-01-02 22:23:00+00:00,view_produto,101.0,"{""produto_id"": 266, ""tempo_visualizacao_s"": 137, ""scroll_depth"": 0.71}"
78308,7439,432,dcfd3aaa-ee9,2026-01-02 22:25:22+00:00,view_produto,6.0,"{""produto_id"": 269, ""tempo_visualizacao_s"": 162, ""scroll_depth"": 0.92}"
78309,7439,432,dcfd3aaa-ee9,2026-01-02 22:27:34+00:00,add_carrinho,101.0,"{""produto_id"": 131, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
78310,7439,432,dcfd3aaa-ee9,2026-01-02 22:30:46+00:00,view_produto,55.0,"{""produto_id"": 275, ""tempo_visualizacao_s"": 87, ""scroll_depth"": 0.38}"
78311,7439,432,dcfd3aaa-ee9,2026-01-02 22:33:46+00:00,view_produto,13.0,"{""produto_id"": 139, ""tempo_visualizacao_s"": 85, ""scroll_depth"": 0.81}"
78312,7439,432,dcfd3aaa-ee9,2026-01-02 22:36:41+00:00,add_carrinho,94.0,"{""produto_id"": 223, ""quantidade"": 1, ""origem"": ""busca""}"
78313,7439,432,dcfd3aaa-ee9,2026-01-02 22:39:46+00:00,view_produto,46.0,"{""produto_id"": 159, ""tempo_visualizacao_s"": 98, ""scroll_depth"": 0.75}"
78314,7439,432,dcfd3aaa-ee9,2026-01-02 22:42:54+00:00,view_produto,79.0,"{""produto_id"": 244, ""tempo_visualizacao_s"": 7, ""scroll_depth"": 0.91}"
78315,7439,432,dcfd3aaa-ee9,2026-01-02 22:44:04+00:00,remove_carrinho,12.0,"{""produto_id"": 30, ""motivo"": ""encontrou_melhor""}"
78316,7439,432,dcfd3aaa-ee9,2026-01-02 22:45:45+00:00,update_quantidade,76.0,"{""produto_id"": 107, ""quantidade_anterior"": 3, ""quantidade_nova"": 5}"
78317,7439,432,dcfd3aaa-ee9,2026-01-02 22:46:58+00:00,update_quantidade,11.0,"{""produto_id"": 169, ""quantidade_anterior"": 2, ""quantidade_nova"": 5}"
78318,7439,432,dcfd3aaa-ee9,2026-01-02 22:49:56+00:00,add_carrinho,65.0,"{""produto_id"": 165, ""quantidade"": 1, ""origem"": ""recomendacao""}"
78319,7439,432,dcfd3aaa-ee9,2026-01-02 22:50:47+00:00,view_checkout,3.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 112}"
78320,7439,432,dcfd3aaa-ee9,2026-01-02 22:53:43+00:00,abandono,,"{""pagina_saida"": ""pagamento"", ""tempo_inativo_s"": 6738}"
78321,7440,1081,e23913c1-03f,2026-04-23 15:00:00+00:00,view_produto,84.0,"{""produto_id"": 174, ""tempo_visualizacao_s"": 25, ""scroll_depth"": 0.48}"
78322,7440,1081,e23913c1-03f,2026-04-23 15:06:58+00:00,view_produto,57.0,"{""produto_id"": 245, ""tempo_visualizacao_s"": 136, ""scroll_depth"": 0.89}"
78323,7440,1081,e23913c1-03f,2026-04-23 15:13:21+00:00,view_produto,46.0,"{""produto_id"": 149, ""tempo_visualizacao_s"": 122, ""scroll_depth"": 0.5}"
78324,7440,1081,e23913c1-03f,2026-04-23 15:17:11+00:00,view_produto,88.0,"{""produto_id"": 146, ""tempo_visualizacao_s"": 86, ""scroll_depth"": 0.24}"
78325,7440,1081,e23913c1-03f,2026-04-23 15:21:20+00:00,add_carrinho,84.0,"{""produto_id"": 168, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
78326,7440,1081,e23913c1-03f,2026-04-23 15:27:24+00:00,view_produto,68.0,"{""produto_id"": 287, ""tempo_visualizacao_s"": 131, ""scroll_depth"": 0.95}"
78327,7440,1081,e23913c1-03f,2026-04-23 15:29:19+00:00,remove_carrinho,91.0,"{""produto_id"": 215, ""motivo"": ""quantidade_errada""}"
78328,7440,1081,e23913c1-03f,2026-04-23 15:31:25+00:00,add_carrinho,32.0,"{""produto_id"": 280, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
78329,7440,1081,e23913c1-03f,2026-04-23 15:35:54+00:00,view_produto,37.0,"{""produto_id"": 178, ""tempo_visualizacao_s"": 84, ""scroll_depth"": 0.96}"
78330,7440,1081,e23913c1-03f,2026-04-23 15:39:17+00:00,update_quantidade,34.0,"{""produto_id"": 277, ""quantidade_anterior"": 1, ""quantidade_nova"": 2}"
78331,7440,1081,e23913c1-03f,2026-04-23 15:44:02+00:00,view_checkout,53.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 178}"
78332,7440,1081,e23913c1-03f,2026-04-23 15:51:07+00:00,inicio_pagamento,22.0,"{""metodo"": ""cartao_debito"", ""parcelas"": 10}"
78333,7441,113,88a918a5-2a2,2026-03-26 18:15:00+00:00,view_produto,15.0,"{""produto_id"": 10, ""tempo_visualizacao_s"": 168, ""scroll_depth"": 0.6}"
78334,7441,113,88a918a5-2a2,2026-03-26 18:15:44+00:00,add_carrinho,26.0,"{""produto_id"": 50, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
78335,7441,113,88a918a5-2a2,2026-03-26 18:16:27+00:00,view_produto,68.0,"{""produto_id"": 66, ""tempo_visualizacao_s"": 58, ""scroll_depth"": 0.84}"
78336,7441,113,88a918a5-2a2,2026-03-26 18:16:55+00:00,add_carrinho,111.0,"{""produto_id"": 105, ""quantidade"": 2, ""origem"": ""pagina_produto""}"
78337,7441,113,88a918a5-2a2,2026-03-26 18:17:30+00:00,add_carrinho,117.0,"{""produto_id"": 223, ""quantidade"": 3, ""origem"": ""recomendacao""}"
78338,7441,113,88a918a5-2a2,2026-03-26 18:18:07+00:00,view_produto,76.0,"{""produto_id"": 199, ""tempo_visualizacao_s"": 119, ""scroll_depth"": 0.39}"
78339,7441,113,88a918a5-2a2,2026-03-26 18:18:38+00:00,view_checkout,102.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 273}"
78340,7441,113,88a918a5-2a2,2026-03-26 18:19:07+00:00,view_produto,104.0,"{""produto_id"": 216, ""tempo_visualizacao_s"": 13, ""scroll_depth"": 0.93}"
78341,7441,113,88a918a5-2a2,2026-03-26 18:19:36+00:00,inicio_pagamento,21.0,"{""metodo"": ""cartao_debito"", ""parcelas"": 3}"
78342,7441,113,88a918a5-2a2,2026-03-26 18:20:12+00:00,view_produto,94.0,"{""produto_id"": 251, ""tempo_visualizacao_s"": 152, ""scroll_depth"": 0.3}"
78343,7441,113,88a918a5-2a2,2026-03-26 18:20:49+00:00,view_produto,101.0,"{""produto_id"": 33, ""tempo_visualizacao_s"": 91, ""scroll_depth"": 0.55}"
78344,7441,113,88a918a5-2a2,2026-03-26 18:20:58+00:00,erro_pagamento,61.0,"{""codigo_erro"": ""timeout"", ""metodo"": ""boleto""}"
78345,7441,113,88a918a5-2a2,2026-03-26 18:21:42+00:00,abandono,,"{""pagina_saida"": ""checkout"", ""tempo_inativo_s"": 6093}"
78346,7442,758,7be887fd-996,2026-03-24 19:57:00+00:00,view_produto,101.0,"{""produto_id"": 95, ""tempo_visualizacao_s"": 164, ""scroll_depth"": 0.46}"
78347,7442,758,7be887fd-996,2026-03-24 19:59:12+00:00,view_produto,93.0,"{""produto_id"": 169, ""tempo_visualizacao_s"": 71, ""scroll_depth"": 0.75}"
78348,7442,758,7be887fd-996,2026-03-24 20:00:57+00:00,view_produto,72.0,"{""produto_id"": 120, ""tempo_visualizacao_s"": 15, ""scroll_depth"": 0.83}"
78349,7442,758,7be887fd-996,2026-03-24 20:04:46+00:00,add_carrinho,95.0,"{""produto_id"": 265, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
78350,7442,758,7be887fd-996,2026-03-24 20:08:57+00:00,view_produto,20.0,"{""produto_id"": 79, ""tempo_visualizacao_s"": 161, ""scroll_depth"": 0.31}"
78351,7442,758,7be887fd-996,2026-03-24 20:12:28+00:00,view_produto,50.0,"{""produto_id"": 267, ""tempo_visualizacao_s"": 63, ""scroll_depth"": 0.22}"
78352,7442,758,7be887fd-996,2026-03-24 20:17:04+00:00,add_carrinho,66.0,"{""produto_id"": 210, ""quantidade"": 2, ""origem"": ""busca""}"
78353,7442,758,7be887fd-996,2026-03-24 20:22:07+00:00,view_checkout,70.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 206}"
78354,7442,758,7be887fd-996,2026-03-24 20:27:30+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 7061}"
78355,7443,561,7866e58b-b39,2026-05-20 14:53:00+00:00,view_produto,89.0,"{""produto_id"": 224, ""tempo_visualizacao_s"": 161, ""scroll_depth"": 0.95}"
78356,7443,561,7866e58b-b39,2026-05-20 14:59:55+00:00,view_produto,58.0,"{""produto_id"": 88, ""tempo_visualizacao_s"": 172, ""scroll_depth"": 1.0}"
78357,7443,561,7866e58b-b39,2026-05-20 15:03:04+00:00,add_carrinho,80.0,"{""produto_id"": 102, ""quantidade"": 1, ""origem"": ""recomendacao""}"
78358,7443,561,7866e58b-b39,2026-05-20 15:08:46+00:00,add_carrinho,87.0,"{""produto_id"": 251, ""quantidade"": 2, ""origem"": ""busca""}"
78359,7443,561,7866e58b-b39,2026-05-20 15:12:24+00:00,view_produto,39.0,"{""produto_id"": 4, ""tempo_visualizacao_s"": 99, ""scroll_depth"": 0.66}"
78360,7443,561,7866e58b-b39,2026-05-20 15:20:32+00:00,add_carrinho,50.0,"{""produto_id"": 102, ""quantidade"": 1, ""origem"": ""recomendacao""}"
78361,7443,561,7866e58b-b39,2026-05-20 15:27:01+00:00,remove_carrinho,80.0,"{""produto_id"": 226, ""motivo"": null}"
78362,7443,561,7866e58b-b39,2026-05-20 15:35:51+00:00,update_quantidade,50.0,"{""produto_id"": 160, ""quantidade_anterior"": 3, ""quantidade_nova"": 1}"
78363,7443,561,7866e58b-b39,2026-05-20 15:41:45+00:00,view_produto,84.0,"{""produto_id"": 19, ""tempo_visualizacao_s"": 123, ""scroll_depth"": 0.85}"
78364,7443,561,7866e58b-b39,2026-05-20 15:46:16+00:00,update_quantidade,94.0,"{""produto_id"": 299, ""quantidade_anterior"": 1, ""quantidade_nova"": 4}"
78365,7443,561,7866e58b-b39,2026-05-20 15:52:16+00:00,view_checkout,52.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 180}"
78366,7443,561,7866e58b-b39,2026-05-20 15:57:44+00:00,inicio_pagamento,115.0,"{""metodo"": ""boleto"", ""parcelas"": 1}"
78367,7444,795,f8f1cfe5-367,2026-06-04 22:09:00+00:00,view_produto,21.0,"{""produto_id"": 99, ""tempo_visualizacao_s"": 20, ""scroll_depth"": 0.74}"
78368,7444,795,f8f1cfe5-367,2026-06-04 22:11:23+00:00,view_produto,84.0,"{""produto_id"": 209, ""tempo_visualizacao_s"": 54, ""scroll_depth"": 0.29}"
78369,7444,795,f8f1cfe5-367,2026-06-04 22:12:12+00:00,update_quantidade,115.0,"{""produto_id"": 269, ""quantidade_anterior"": 1, ""quantidade_nova"": 3}"
78370,7444,795,f8f1cfe5-367,2026-06-04 22:15:01+00:00,add_carrinho,67.0,"{""produto_id"": 87, ""quantidade"": 3, ""origem"": ""busca""}"
78371,7444,795,f8f1cfe5-367,2026-06-04 22:16:34+00:00,view_produto,14.0,"{""produto_id"": 210, ""tempo_visualizacao_s"": 48, ""scroll_depth"": 0.22}"
78372,7444,795,f8f1cfe5-367,2026-06-04 22:19:23+00:00,view_produto,83.0,"{""produto_id"": 169, ""tempo_visualizacao_s"": 112, ""scroll_depth"": 0.8}"
78373,7444,795,f8f1cfe5-367,2026-06-04 22:20:24+00:00,view_produto,13.0,"{""produto_id"": 154, ""tempo_visualizacao_s"": 142, ""scroll_depth"": 0.97}"
78374,7444,795,f8f1cfe5-367,2026-06-04 22:23:21+00:00,view_produto,56.0,"{""produto_id"": 117, ""tempo_visualizacao_s"": 35, ""scroll_depth"": 0.56}"
78375,7444,795,f8f1cfe5-367,2026-06-04 22:26:21+00:00,view_produto,46.0,"{""produto_id"": 34, ""tempo_visualizacao_s"": 131, ""scroll_depth"": 0.6}"
78376,7444,795,f8f1cfe5-367,2026-06-04 22:28:08+00:00,add_carrinho,15.0,"{""produto_id"": 134, ""quantidade"": 1, ""origem"": ""busca""}"
78377,7444,795,f8f1cfe5-367,2026-06-04 22:29:44+00:00,update_quantidade,107.0,"{""produto_id"": 1, ""quantidade_anterior"": 1, ""quantidade_nova"": 5}"
78378,7444,795,f8f1cfe5-367,2026-06-04 22:30:49+00:00,view_checkout,77.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 166}"
78379,7444,795,f8f1cfe5-367,2026-06-04 22:31:38+00:00,inicio_pagamento,18.0,"{""metodo"": ""cartao_debito"", ""parcelas"": 3}"
78380,7445,741,32a037ea-053,2026-05-25 14:46:00+00:00,add_carrinho,47.0,"{""produto_id"": 176, ""quantidade"": 2, ""origem"": ""busca""}"
78381,7445,741,32a037ea-053,2026-05-25 15:09:08+00:00,view_produto,50.0,"{""produto_id"": 210, ""tempo_visualizacao_s"": 83, ""scroll_depth"": 0.31}"
78382,7446,1316,91b7245b-eea,2026-03-27 12:38:00+00:00,view_produto,2.0,"{""produto_id"": 281, ""tempo_visualizacao_s"": 7, ""scroll_depth"": 0.24}"
78383,7446,1316,91b7245b-eea,2026-03-27 12:41:51+00:00,view_produto,74.0,"{""produto_id"": 87, ""tempo_visualizacao_s"": 148, ""scroll_depth"": 0.52}"
78384,7446,1316,91b7245b-eea,2026-03-27 12:43:41+00:00,add_carrinho,97.0,"{""produto_id"": 117, ""quantidade"": 3, ""origem"": ""recomendacao""}"
78385,7446,1316,91b7245b-eea,2026-03-27 12:48:47+00:00,view_produto,30.0,"{""produto_id"": 189, ""tempo_visualizacao_s"": 21, ""scroll_depth"": 0.42}"
78386,7446,1316,91b7245b-eea,2026-03-27 12:51:58+00:00,add_carrinho,105.0,"{""produto_id"": 264, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
78387,7446,1316,91b7245b-eea,2026-03-27 12:55:21+00:00,view_produto,60.0,"{""produto_id"": 226, ""tempo_visualizacao_s"": 138, ""scroll_depth"": 0.89}"
78388,7446,1316,91b7245b-eea,2026-03-27 12:56:32+00:00,update_quantidade,73.0,"{""produto_id"": 154, ""quantidade_anterior"": 2, ""quantidade_nova"": 3}"
78389,7446,1316,91b7245b-eea,2026-03-27 12:58:39+00:00,view_checkout,52.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 16}"
78390,7446,1316,91b7245b-eea,2026-03-27 13:02:12+00:00,inicio_pagamento,94.0,"{""metodo"": ""pix"", ""parcelas"": 3}"
78391,7447,163,2416e13e-cf3,2026-04-14 18:37:00+00:00,view_produto,84.0,"{""produto_id"": 198, ""tempo_visualizacao_s"": 7, ""scroll_depth"": 0.9}"
78392,7447,163,2416e13e-cf3,2026-04-14 18:38:34+00:00,view_produto,77.0,"{""produto_id"": 254, ""tempo_visualizacao_s"": 8, ""scroll_depth"": 0.65}"
78393,7447,163,2416e13e-cf3,2026-04-14 18:40:20+00:00,remove_carrinho,43.0,"{""produto_id"": 229, ""motivo"": ""mudou_ideia""}"
78394,7447,163,2416e13e-cf3,2026-04-14 18:42:06+00:00,add_carrinho,64.0,"{""produto_id"": 272, ""quantidade"": 1, ""origem"": ""busca""}"
78395,7447,163,2416e13e-cf3,2026-04-14 18:43:44+00:00,view_produto,30.0,"{""produto_id"": 202, ""tempo_visualizacao_s"": 121, ""scroll_depth"": 0.47}"
78396,7447,163,2416e13e-cf3,2026-04-14 18:45:32+00:00,view_produto,66.0,"{""produto_id"": 82, ""tempo_visualizacao_s"": 133, ""scroll_depth"": 0.79}"
78397,7447,163,2416e13e-cf3,2026-04-14 18:47:32+00:00,add_carrinho,45.0,"{""produto_id"": 80, ""quantidade"": 1, ""origem"": ""busca""}"
78398,7447,163,2416e13e-cf3,2026-04-14 18:49:36+00:00,view_produto,44.0,"{""produto_id"": 275, ""tempo_visualizacao_s"": 153, ""scroll_depth"": 0.58}"
78399,7447,163,2416e13e-cf3,2026-04-14 18:50:41+00:00,view_produto,26.0,"{""produto_id"": 6, ""tempo_visualizacao_s"": 33, ""scroll_depth"": 0.33}"
78400,7447,163,2416e13e-cf3,2026-04-14 18:51:25+00:00,view_produto,48.0,"{""produto_id"": 64, ""tempo_visualizacao_s"": 90, ""scroll_depth"": 0.77}"
78401,7447,163,2416e13e-cf3,2026-04-14 18:53:44+00:00,add_carrinho,93.0,"{""produto_id"": 99, ""quantidade"": 2, ""origem"": ""recomendacao""}"
78402,7447,163,2416e13e-cf3,2026-04-14 18:55:40+00:00,view_checkout,18.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 32}"
78403,7447,163,2416e13e-cf3,2026-04-14 18:56:38+00:00,abandono,,"{""pagina_saida"": ""produto"", ""tempo_inativo_s"": 4704}"
78404,7448,440,cb822138-e66,2026-02-01 09:13:00+00:00,view_produto,96.0,"{""produto_id"": 68, ""tempo_visualizacao_s"": 108, ""scroll_depth"": 0.29}"
78405,7448,440,cb822138-e66,2026-02-01 09:18:40+00:00,view_produto,85.0,"{""produto_id"": 155, ""tempo_visualizacao_s"": 64, ""scroll_depth"": 0.84}"
78406,7448,440,cb822138-e66,2026-02-01 09:25:18+00:00,add_carrinho,41.0,"{""produto_id"": 17, ""quantidade"": 1, ""origem"": ""recomendacao""}"
