pedido_id,carrinho_id,cliente_id,data_pedido,valor_subtotal,valor_frete,valor_desconto,valor_total,metodo_pagamento,status_pedido,origem_recuperacao,resgate_id,created_at
1634,5450,512,2026-05-17 08:32:00+00:00,359.56,17.41,0.0,376.97,cartao_credito,confirmado,False,,2026-05-17 08:32:00+00:00
1635,5455,657,2026-01-19 22:16:00+00:00,61.18,10.29,0.0,71.47,pix,entregue,False,,2026-01-19 22:16:00+00:00
1636,5459,966,2026-02-08 00:32:00+00:00,531.05,36.11,0.0,567.16,cartao_debito,entregue,False,,2026-02-08 00:32:00+00:00
1637,5460,202,2026-05-14 14:43:00+00:00,705.68,30.92,0.0,736.6,boleto,enviado,False,,2026-05-14 14:43:00+00:00
1638,5464,662,2026-01-28 09:00:00+00:00,544.32,13.07,0.0,557.39,cartao_debito,entregue,False,,2026-01-28 09:00:00+00:00
1639,5469,260,2026-03-22 16:59:00+00:00,161.43,43.92,17.02,188.33,cartao_debito,entregue,True,,2026-03-22 16:59:00+00:00
1640,5474,195,2026-06-14 18:29:00+00:00,44.61,17.07,4.41,57.27,pix,enviado,True,,2026-06-14 18:29:00+00:00
1641,5475,1456,2026-04-28 08:46:00+00:00,576.45,34.29,0.0,610.74,cartao_credito,entregue,False,,2026-04-28 08:46:00+00:00
1642,5478,621,2026-06-27 15:36:00+00:00,934.52,43.39,0.0,977.91,cartao_credito,entregue,False,,2026-06-27 15:36:00+00:00
1643,5486,1092,2026-03-11 13:32:00+00:00,608.69,10.65,1081.85,1.0,cartao_credito,entregue,False,,2026-03-11 13:32:00+00:00
1644,5488,243,2026-05-14 06:45:00+00:00,211.28,41.03,25.45,226.86,cartao_credito,enviado,True,,2026-05-14 06:45:00+00:00
1645,5493,314,2026-04-15 22:43:00+00:00,265.24,29.62,0.0,294.86,cartao_credito,enviado,False,,2026-04-15 22:43:00+00:00
1646,5494,1286,2026-06-09 20:28:00+00:00,108.54,8.43,0.0,116.97,cartao_debito,entregue,False,,2026-06-09 20:28:00+00:00
1647,5498,297,2026-05-14 13:03:00+00:00,213.07,18.93,0.0,232.0,pix,entregue,False,,2026-05-14 13:03:00+00:00
1648,5515,188,2026-06-06 10:56:00+00:00,311.5,30.96,44.15,298.31,pix,entregue,True,,2026-06-06 10:56:00+00:00
1649,5516,1351,2026-06-10 10:50:00+00:00,499.92,27.15,0.0,527.07,pix,entregue,False,,2026-06-10 10:50:00+00:00
1650,5519,1137,2026-03-01 22:26:00+00:00,312.0,24.1,570.75,1.0,cartao_credito,entregue,False,,2026-03-01 22:26:00+00:00
1651,5520,221,2026-02-18 16:18:00+00:00,20.39,18.86,0.0,39.25,cartao_credito,enviado,False,,2026-02-18 16:18:00+00:00
1652,5524,1220,2026-06-19 22:42:00+00:00,376.62,11.13,45.27,342.48,cartao_credito,entregue,True,,2026-06-19 22:42:00+00:00
1653,5527,1377,2026-03-06 13:57:00+00:00,29.6,15.1,2.97,41.73,cartao_credito,confirmado,True,,2026-03-06 13:57:00+00:00
1654,5528,740,2026-02-18 18:40:00+00:00,402.37,25.88,0.0,428.25,cartao_credito,cancelado,True,4735,2026-02-18 18:40:00+00:00
1655,5533,1171,2026-03-24 14:05:00+00:00,340.38,9.43,0.0,349.81,cartao_debito,entregue,False,,2026-03-24 14:05:00+00:00
1656,5535,1112,2026-01-12 19:21:00+00:00,168.08,27.25,0.0,195.33,cartao_credito,cancelado,False,,2026-01-12 19:21:00+00:00
1657,5536,807,2026-03-16 22:35:00+00:00,63.03,34.14,0.0,97.17,cartao_credito,entregue,False,,2026-03-16 22:35:00+00:00
1658,5547,1238,2026-06-15 09:59:00+00:00,47.97,32.44,0.0,80.41,pix,enviado,False,,2026-06-15 09:59:00+00:00
1659,5558,837,2026-05-16 06:34:00+00:00,1191.15,15.98,0.0,1207.13,pix,entregue,False,,2026-05-16 06:34:00+00:00
1660,5560,465,2026-03-11 13:42:00+00:00,0.0,14.04,0.0,14.04,boleto,entregue,False,,2026-03-11 13:42:00+00:00
1661,5563,245,2026-06-23 13:33:00+00:00,631.64,32.18,0.0,663.82,pix,enviado,False,,2026-06-23 13:33:00+00:00
1662,5564,603,2026-05-26 21:15:00+00:00,97.91,16.09,0.0,114.0,boleto,entregue,False,,2026-05-26 21:15:00+00:00
1663,5567,910,2026-03-26 16:05:00+00:00,184.4,17.24,0.0,201.64,cartao_credito,entregue,False,,2026-03-26 16:05:00+00:00
1664,5570,309,2026-01-06 10:40:00+00:00,472.78,10.58,56.28,427.08,cartao_debito,enviado,True,,2026-01-06 10:40:00+00:00
1665,5574,360,2026-03-16 10:00:00+00:00,372.15,36.13,0.0,408.28,pix,confirmado,False,,2026-03-16 10:00:00+00:00
1666,5579,753,2026-03-22 13:30:00+00:00,929.77,44.58,0.0,974.35,cartao_debito,entregue,False,,2026-03-22 13:30:00+00:00
1667,5581,43,2026-02-04 08:44:00+00:00,549.74,36.93,0.0,586.67,cartao_debito,entregue,False,,2026-02-04 08:44:00+00:00
1668,5582,1360,2026-03-28 19:07:00+00:00,1074.66,0.0,127.5,947.16,cartao_debito,confirmado,True,,2026-03-28 19:07:00+00:00
1669,5589,710,2026-03-24 08:29:00+00:00,427.29,37.75,0.0,465.04,cartao_debito,confirmado,False,,2026-03-24 08:29:00+00:00
1670,5591,908,2026-06-14 22:43:00+00:00,290.43,39.67,15.77,314.33,pix,entregue,True,,2026-06-14 22:43:00+00:00
1671,5595,563,2026-05-25 17:31:00+00:00,195.15,12.57,0.0,207.72,cartao_credito,entregue,False,,2026-05-25 17:31:00+00:00
1672,5596,940,2026-04-06 20:39:00+00:00,213.23,7.61,13.49,207.35,cartao_credito,confirmado,True,,2026-04-06 20:39:00+00:00
1673,5597,947,2026-05-15 11:11:00+00:00,0.0,32.76,0.0,32.76,cartao_credito,enviado,False,,2026-05-15 11:11:00+00:00
1674,5600,1344,2026-04-04 18:21:00+00:00,685.98,42.31,0.0,728.29,pix,entregue,False,,2026-04-04 18:21:00+00:00
1675,5601,1465,2026-05-26 10:31:00+00:00,663.16,11.62,0.0,674.78,pix,entregue,False,,2026-05-26 10:31:00+00:00
1676,5602,1299,2026-02-27 13:15:00+00:00,76.24,27.63,5.82,98.05,pix,entregue,True,,2026-02-27 13:15:00+00:00
1677,5606,335,2026-01-12 16:24:00+00:00,173.48,27.87,0.0,201.35,pix,entregue,False,,2026-01-12 16:24:00+00:00
1678,5611,1146,2026-03-04 16:19:00+00:00,635.53,0.0,0.0,635.53,pix,entregue,False,,2026-03-04 16:19:00+00:00
1679,5613,378,2026-06-17 18:51:00+00:00,240.14,44.86,20.29,264.71,pix,enviado,True,,2026-06-17 18:51:00+00:00
1680,5617,1435,2026-03-19 17:10:00+00:00,531.12,38.53,0.0,569.65,cartao_debito,entregue,False,,2026-03-19 17:10:00+00:00
1681,5620,1222,2026-06-25 12:26:00+00:00,489.89,19.94,73.46,436.37,cartao_debito,entregue,True,,2026-06-25 12:26:00+00:00
1682,5621,1047,2026-01-27 16:11:00+00:00,475.54,37.37,0.0,512.91,pix,confirmado,False,,2026-01-27 16:11:00+00:00
1683,5625,1066,2026-04-18 19:07:00+00:00,368.33,8.22,0.0,376.55,cartao_credito,entregue,False,,2026-04-18 19:07:00+00:00
1684,5627,631,2026-05-03 14:26:00+00:00,1027.66,41.4,0.0,1069.06,cartao_credito,entregue,False,,2026-05-03 14:26:00+00:00
1685,5628,1282,2026-04-03 19:11:00+00:00,835.52,36.46,0.0,871.98,pix,enviado,False,,2026-04-03 19:11:00+00:00
1686,5630,805,2026-06-13 13:49:00+00:00,359.64,7.13,0.0,366.77,pix,enviado,False,,2026-06-13 13:49:00+00:00
1687,5634,977,2026-05-28 00:16:00+00:00,251.07,43.15,0.0,294.22,cartao_debito,entregue,False,,2026-05-28 00:16:00+00:00
1688,5638,551,2026-02-22 08:35:00+00:00,152.84,15.78,0.0,168.62,cartao_credito,confirmado,False,,2026-02-22 08:35:00+00:00
1689,5639,1376,2026-04-08 19:23:00+00:00,229.05,33.1,0.0,262.15,cartao_credito,confirmado,False,,2026-04-08 19:23:00+00:00
1690,5641,710,2026-02-24 17:17:00+00:00,339.63,21.6,0.0,361.23,cartao_debito,entregue,False,,2026-02-24 17:17:00+00:00
1691,5644,1157,2026-01-21 15:25:00+00:00,259.74,8.89,0.0,268.63,boleto,enviado,False,,2026-01-21 15:25:00+00:00
1692,5646,1288,2026-01-12 23:14:00+00:00,563.96,18.54,0.0,582.5,pix,confirmado,False,,2026-01-12 23:14:00+00:00
1693,5647,1078,2026-01-18 17:36:00+00:00,672.99,28.51,76.36,625.14,pix,entregue,True,,2026-01-18 17:36:00+00:00
1694,5658,810,2026-03-01 16:26:00+00:00,577.55,32.46,83.12,526.89,cartao_credito,enviado,True,,2026-03-01 16:26:00+00:00
1695,5663,1275,2026-05-02 11:52:00+00:00,211.55,18.71,29.21,201.05,pix,entregue,True,,2026-05-02 11:52:00+00:00
1696,5665,227,2026-05-26 18:52:00+00:00,757.86,34.52,67.82,724.56,pix,confirmado,True,,2026-05-26 18:52:00+00:00
1697,5668,743,2026-04-01 06:49:00+00:00,198.84,29.42,22.37,205.89,cartao_debito,entregue,True,,2026-04-01 06:49:00+00:00
1698,5669,628,2026-02-02 16:42:00+00:00,226.84,40.78,14.78,252.84,cartao_debito,entregue,True,,2026-02-02 16:42:00+00:00
1699,5673,958,2026-05-07 23:46:00+00:00,377.56,5.24,0.0,382.8,cartao_credito,entregue,False,,2026-05-07 23:46:00+00:00
1700,5674,952,2026-03-02 10:58:00+00:00,137.38,21.19,0.0,158.57,pix,confirmado,False,,2026-03-02 10:58:00+00:00
1701,5679,1431,2026-01-23 08:47:00+00:00,261.36,9.38,0.0,270.74,boleto,enviado,False,,2026-01-23 08:47:00+00:00
1702,5685,485,2026-04-01 17:29:00+00:00,70.07,26.89,0.0,96.96,cartao_debito,confirmado,False,,2026-04-01 17:29:00+00:00
1703,5688,617,2026-06-16 14:12:00+00:00,313.47,44.26,24.59,333.14,cartao_credito,entregue,True,,2026-06-16 14:12:00+00:00
1704,5693,1049,2026-02-19 15:36:00+00:00,128.23,41.82,0.0,170.05,pix,entregue,False,,2026-02-19 15:36:00+00:00
1705,5698,805,2026-06-15 23:59:00+00:00,328.72,30.1,0.0,358.82,cartao_credito,entregue,False,,2026-06-15 23:59:00+00:00
1706,5705,778,2026-04-27 08:40:00+00:00,145.84,33.2,0.0,179.04,cartao_credito,enviado,False,,2026-04-27 08:40:00+00:00
1707,5709,161,2026-06-11 17:20:00+00:00,63.5,30.05,0.0,93.55,pix,entregue,False,,2026-06-11 17:20:00+00:00
1708,5711,1094,2026-04-26 14:57:00+00:00,220.76,27.68,26.74,221.7,cartao_credito,enviado,True,,2026-04-26 14:57:00+00:00
1709,5721,373,2026-04-10 23:20:00+00:00,371.1,34.31,0.0,405.41,pix,entregue,False,,2026-04-10 23:20:00+00:00
1710,5722,1004,2026-01-23 19:31:00+00:00,859.03,39.87,0.0,898.9,cartao_credito,entregue,False,,2026-01-23 19:31:00+00:00
1711,5724,849,2026-03-18 13:58:00+00:00,168.62,29.95,9.55,189.02,boleto,entregue,True,,2026-03-18 13:58:00+00:00
1712,5727,1403,2026-04-23 13:18:00+00:00,31.5,29.97,0.0,61.47,pix,entregue,False,,2026-04-23 13:18:00+00:00
1713,5731,582,2026-01-03 16:25:00+00:00,389.32,17.67,0.0,406.99,cartao_credito,cancelado,False,,2026-01-03 16:25:00+00:00
1714,5737,94,2026-03-06 16:02:00+00:00,167.39,44.41,0.0,211.8,boleto,entregue,False,,2026-03-06 16:02:00+00:00
1715,5742,275,2026-06-19 15:44:00+00:00,0.0,21.98,0.0,21.98,boleto,entregue,False,,2026-06-19 15:44:00+00:00
1716,5748,451,2026-03-01 16:39:00+00:00,125.04,0.0,0.0,125.04,cartao_credito,entregue,False,,2026-03-01 16:39:00+00:00
1717,5750,1323,2026-02-06 14:12:00+00:00,82.66,35.3,0.0,117.96,pix,enviado,False,,2026-02-06 14:12:00+00:00
1718,5754,1230,2026-05-05 18:30:00+00:00,495.06,44.79,0.0,539.85,boleto,confirmado,False,,2026-05-05 18:30:00+00:00
1719,5756,919,2026-06-02 00:53:00+00:00,989.51,38.13,0.0,1027.64,boleto,enviado,False,,2026-06-02 00:53:00+00:00
1720,5760,832,2026-04-25 18:34:00+00:00,234.65,40.95,27.37,248.23,pix,confirmado,True,,2026-04-25 18:34:00+00:00
1721,5764,898,2026-06-25 13:17:00+00:00,379.16,10.21,0.0,389.37,boleto,entregue,False,,2026-06-25 13:17:00+00:00
1722,5767,47,2026-06-25 00:24:00+00:00,63.54,20.38,0.0,83.92,pix,confirmado,False,,2026-06-25 00:24:00+00:00
1723,5769,258,2026-06-18 17:00:00+00:00,404.52,44.91,28.36,421.07,cartao_credito,entregue,True,,2026-06-18 17:00:00+00:00
1724,5779,1409,2026-05-25 15:58:00+00:00,531.81,35.98,0.0,567.79,cartao_debito,entregue,False,,2026-05-25 15:58:00+00:00
1725,5786,958,2026-02-20 20:33:00+00:00,1260.36,6.72,0.0,1267.08,pix,entregue,False,,2026-02-20 20:33:00+00:00
1726,5787,102,2026-04-03 16:49:00+00:00,425.19,44.37,63.4,406.16,boleto,entregue,True,,2026-04-03 16:49:00+00:00
1727,5792,920,2026-03-19 16:14:00+00:00,47.58,16.4,0.0,63.98,cartao_credito,enviado,False,,2026-03-19 16:14:00+00:00
1728,5794,695,2026-05-25 07:46:00+00:00,60.03,42.83,0.0,102.86,pix,entregue,False,,2026-05-25 07:46:00+00:00
1729,5797,1436,2026-05-18 11:31:00+00:00,637.68,14.09,55.54,596.23,pix,entregue,True,,2026-05-18 11:31:00+00:00
1730,5801,280,2026-01-04 17:36:00+00:00,674.19,24.67,0.0,698.86,pix,enviado,False,,2026-01-04 17:36:00+00:00
1731,5802,615,2026-06-24 11:16:00+00:00,197.85,35.87,0.0,233.72,boleto,enviado,False,,2026-06-24 11:16:00+00:00
1732,5812,415,2026-06-16 22:10:00+00:00,188.33,14.39,0.0,202.72,cartao_credito,entregue,False,,2026-06-16 22:10:00+00:00
1733,5817,193,2026-01-05 15:11:00+00:00,598.4,38.31,0.0,636.71,boleto,entregue,False,,2026-01-05 15:11:00+00:00
1734,5825,611,2026-03-06 22:29:00+00:00,249.97,33.86,0.0,283.83,cartao_credito,confirmado,False,,2026-03-06 22:29:00+00:00
1735,5827,769,2026-06-06 15:56:00+00:00,510.82,43.4,0.0,554.22,boleto,enviado,False,,2026-06-06 15:56:00+00:00
1736,5831,1266,2026-04-13 07:20:00+00:00,182.25,12.59,0.0,194.84,cartao_debito,entregue,False,,2026-04-13 07:20:00+00:00
1737,5836,24,2026-01-25 12:56:00+00:00,583.83,19.35,0.0,603.18,pix,entregue,False,,2026-01-25 12:56:00+00:00
1738,5837,944,2026-04-27 00:10:00+00:00,49.76,15.95,0.0,65.71,pix,entregue,False,,2026-04-27 00:10:00+00:00
1739,5842,235,2026-03-25 22:13:00+00:00,92.61,33.18,134.41,1.0,cartao_debito,entregue,False,,2026-03-25 22:13:00+00:00
1740,5843,451,2026-04-26 16:24:00+00:00,421.9,12.14,62.64,371.4,cartao_credito,enviado,True,,2026-04-26 16:24:00+00:00
1741,5845,249,2026-06-17 23:46:00+00:00,1230.16,25.8,161.86,1094.1,cartao_credito,entregue,True,,2026-06-17 23:46:00+00:00
1742,5851,882,2026-05-18 20:49:00+00:00,458.18,43.67,0.0,501.85,boleto,enviado,False,,2026-05-18 20:49:00+00:00
1743,5855,71,2026-01-08 20:20:00+00:00,214.17,41.77,0.0,255.94,cartao_credito,entregue,False,,2026-01-08 20:20:00+00:00
1744,5859,722,2026-04-16 19:55:00+00:00,793.22,37.2,0.0,830.42,pix,entregue,False,,2026-04-16 19:55:00+00:00
1745,5860,338,2026-06-08 16:27:00+00:00,904.09,26.97,0.0,931.06,boleto,entregue,False,,2026-06-08 16:27:00+00:00
1746,5862,1394,2026-04-10 07:28:00+00:00,358.9,11.88,0.0,370.78,cartao_credito,confirmado,False,,2026-04-10 07:28:00+00:00
1747,5863,712,2026-05-16 17:50:00+00:00,1005.57,18.02,0.0,1023.59,cartao_debito,entregue,False,,2026-05-16 17:50:00+00:00
1748,5864,904,2026-06-27 22:27:00+00:00,312.3,14.39,28.35,298.34,cartao_credito,enviado,True,,2026-06-27 22:27:00+00:00
1749,5865,1352,2026-02-24 19:35:00+00:00,344.54,0.0,0.0,344.54,cartao_debito,entregue,False,,2026-02-24 19:35:00+00:00
1750,5867,1271,2026-01-01 15:46:00+00:00,68.92,25.65,0.0,94.57,boleto,confirmado,False,,2026-01-01 15:46:00+00:00
1751,5872,1200,2026-06-05 17:46:00+00:00,697.56,28.76,0.0,726.32,boleto,entregue,False,,2026-06-05 17:46:00+00:00
1752,5873,610,2026-03-10 11:42:00+00:00,130.21,39.28,0.0,169.49,cartao_debito,confirmado,False,,2026-03-10 11:42:00+00:00
1753,5874,1214,2026-06-07 12:54:00+00:00,91.12,37.86,0.0,128.98,cartao_credito,confirmado,False,,2026-06-07 12:54:00+00:00
1754,5876,1079,2026-01-08 21:08:00+00:00,319.83,25.41,0.0,345.24,boleto,entregue,False,,2026-01-08 21:08:00+00:00
1755,5880,1425,2026-04-03 15:02:00+00:00,420.37,14.44,0.0,434.81,pix,entregue,False,,2026-04-03 15:02:00+00:00
1756,5883,501,2026-01-06 00:47:00+00:00,823.75,39.37,0.0,863.12,boleto,entregue,False,,2026-01-06 00:47:00+00:00
1757,5889,290,2026-04-26 22:37:00+00:00,0.0,10.02,0.0,10.02,cartao_credito,enviado,False,,2026-04-26 22:37:00+00:00
1758,5894,900,2026-05-07 08:13:00+00:00,744.5,14.28,0.0,758.78,pix,enviado,False,,2026-05-07 08:13:00+00:00
1759,5896,1314,2026-01-09 16:05:00+00:00,486.5,12.55,53.11,445.94,cartao_credito,entregue,True,,2026-01-09 16:05:00+00:00
1760,5899,313,2026-01-11 19:15:00+00:00,459.05,36.2,0.0,495.25,pix,entregue,False,,2026-01-11 19:15:00+00:00
1761,5905,1059,2026-04-16 18:02:00+00:00,631.69,0.0,0.0,631.69,cartao_credito,entregue,True,5063,2026-04-16 18:02:00+00:00
1762,5912,56,2026-05-20 08:52:00+00:00,289.78,5.33,0.0,295.11,cartao_credito,entregue,False,,2026-05-20 08:52:00+00:00
1763,5922,431,2026-04-12 19:14:00+00:00,773.38,13.05,49.89,736.54,pix,confirmado,True,,2026-04-12 19:14:00+00:00
1764,5924,1471,2026-01-16 11:12:00+00:00,540.69,27.22,0.0,567.91,pix,entregue,False,,2026-01-16 11:12:00+00:00
1765,5927,1217,2026-01-02 21:36:00+00:00,874.08,0.0,55.91,818.17,cartao_debito,entregue,True,,2026-01-02 21:36:00+00:00
1766,5933,816,2026-01-09 17:05:00+00:00,409.67,0.0,48.18,361.49,boleto,entregue,True,,2026-01-09 17:05:00+00:00
1767,5937,1270,2026-04-20 07:14:00+00:00,971.39,16.79,0.0,988.18,cartao_credito,entregue,False,,2026-04-20 07:14:00+00:00
1768,5943,1225,2026-01-16 22:10:00+00:00,993.22,40.67,0.0,1033.89,cartao_credito,entregue,False,,2026-01-16 22:10:00+00:00
1769,5944,1207,2026-03-22 14:07:00+00:00,348.89,42.93,26.91,364.91,pix,entregue,True,,2026-03-22 14:07:00+00:00
1770,5945,5,2026-04-18 13:28:00+00:00,156.34,15.68,0.0,172.02,boleto,entregue,False,,2026-04-18 13:28:00+00:00
1771,5946,1235,2026-01-24 13:07:00+00:00,535.73,38.48,44.1,530.11,cartao_credito,enviado,True,,2026-01-24 13:07:00+00:00
1772,5955,722,2026-03-20 15:48:00+00:00,394.5,9.31,0.0,403.81,boleto,confirmado,False,,2026-03-20 15:48:00+00:00
1773,5963,918,2026-05-07 19:31:00+00:00,610.84,26.07,0.0,636.91,cartao_debito,entregue,False,,2026-05-07 19:31:00+00:00
1774,5964,1059,2026-05-26 23:29:00+00:00,128.56,38.94,0.0,167.5,cartao_credito,entregue,False,,2026-05-26 23:29:00+00:00
1775,5965,845,2026-01-27 16:33:00+00:00,1163.98,44.56,0.0,1208.54,pix,enviado,False,,2026-01-27 16:33:00+00:00
1776,5968,1400,2026-03-28 13:42:00+00:00,27.75,31.8,0.0,59.55,pix,confirmado,False,,2026-03-28 13:42:00+00:00
1777,5970,1352,2026-05-03 19:37:00+00:00,694.31,14.53,0.0,708.84,boleto,enviado,False,,2026-05-03 19:37:00+00:00
1778,5979,1144,2026-03-18 19:44:00+00:00,289.21,17.19,0.0,306.4,pix,entregue,False,,2026-03-18 19:44:00+00:00
1779,5982,1467,2026-01-07 16:54:00+00:00,55.11,38.47,0.0,93.58,cartao_credito,entregue,False,,2026-01-07 16:54:00+00:00
1780,5984,841,2026-03-06 07:43:00+00:00,121.17,43.89,0.0,165.06,cartao_credito,entregue,False,,2026-03-06 07:43:00+00:00
1781,5997,1403,2026-06-12 07:10:00+00:00,451.44,7.06,0.0,458.5,boleto,entregue,False,,2026-06-12 07:10:00+00:00
1782,5999,47,2026-05-19 08:55:00+00:00,403.18,27.38,0.0,430.56,cartao_credito,entregue,False,,2026-05-19 08:55:00+00:00
1783,6002,500,2026-05-11 14:19:00+00:00,249.43,33.41,0.0,282.84,cartao_credito,enviado,False,,2026-05-11 14:19:00+00:00
1784,6006,276,2026-06-03 00:49:00+00:00,343.46,12.16,0.0,355.62,pix,entregue,False,,2026-06-03 00:49:00+00:00
1785,6011,1280,2026-02-14 06:51:00+00:00,512.23,17.84,55.24,474.83,boleto,enviado,True,,2026-02-14 06:51:00+00:00
1786,6012,21,2026-03-18 14:30:00+00:00,414.25,25.05,0.0,439.3,boleto,enviado,False,,2026-03-18 14:30:00+00:00
1787,6016,1001,2026-02-09 12:37:00+00:00,742.73,40.24,0.0,782.97,cartao_credito,entregue,False,,2026-02-09 12:37:00+00:00
1788,6018,957,2026-02-02 18:05:00+00:00,251.55,39.17,0.0,290.72,cartao_debito,entregue,False,,2026-02-02 18:05:00+00:00
1789,6019,151,2026-02-23 12:58:00+00:00,383.53,35.01,0.0,418.54,cartao_credito,entregue,False,,2026-02-23 12:58:00+00:00
1790,6020,1007,2026-05-09 13:49:00+00:00,661.74,0.0,40.03,621.71,cartao_credito,enviado,True,,2026-05-09 13:49:00+00:00
1791,6021,429,2026-06-12 16:15:00+00:00,371.49,8.97,470.12,1.0,pix,confirmado,True,,2026-06-12 16:15:00+00:00
1792,6040,1172,2026-04-08 06:30:00+00:00,103.95,36.15,0.0,140.1,cartao_credito,cancelado,True,5197,2026-04-08 06:30:00+00:00
1793,6041,115,2026-04-20 08:52:00+00:00,705.57,23.27,0.0,728.84,cartao_debito,confirmado,False,,2026-04-20 08:52:00+00:00
1794,6043,1264,2026-05-17 13:38:00+00:00,128.93,13.97,14.73,128.17,cartao_credito,enviado,True,,2026-05-17 13:38:00+00:00
1795,6049,877,2026-02-04 10:28:00+00:00,287.96,38.27,0.0,326.23,pix,entregue,False,,2026-02-04 10:28:00+00:00
1796,6051,638,2026-05-04 17:29:00+00:00,192.68,0.0,0.0,192.68,cartao_debito,entregue,False,,2026-05-04 17:29:00+00:00
1797,6052,251,2026-01-07 15:53:00+00:00,484.82,15.41,0.0,500.23,cartao_credito,enviado,False,,2026-01-07 15:53:00+00:00
1798,6056,1410,2026-01-10 09:58:00+00:00,781.55,6.45,49.1,738.9,pix,entregue,True,,2026-01-10 09:58:00+00:00
1799,6057,913,2026-02-15 20:56:00+00:00,141.6,26.3,0.0,167.9,cartao_debito,enviado,False,,2026-02-15 20:56:00+00:00
1800,6062,333,2026-01-12 07:22:00+00:00,159.54,6.78,0.0,166.32,cartao_credito,entregue,False,,2026-01-12 07:22:00+00:00
1801,6067,1109,2026-05-26 12:15:00+00:00,562.74,35.13,0.0,597.87,boleto,entregue,False,,2026-05-26 12:15:00+00:00
1802,6068,1289,2026-01-03 13:42:00+00:00,103.08,36.23,0.0,139.31,cartao_debito,entregue,False,,2026-01-03 13:42:00+00:00
1803,6075,769,2026-01-15 23:55:00+00:00,315.73,16.08,0.0,331.81,cartao_credito,entregue,False,,2026-01-15 23:55:00+00:00
1804,6077,1011,2026-03-28 15:05:00+00:00,229.12,38.03,33.18,233.97,cartao_credito,entregue,True,,2026-03-28 15:05:00+00:00
1805,6078,902,2026-06-16 21:12:00+00:00,448.49,8.45,0.0,456.94,pix,entregue,False,,2026-06-16 21:12:00+00:00
1806,6085,875,2026-03-14 14:54:00+00:00,152.27,41.29,0.0,193.56,cartao_credito,entregue,False,,2026-03-14 14:54:00+00:00
1807,6090,243,2026-03-05 12:00:00+00:00,94.19,20.64,150.76,1.0,cartao_debito,enviado,False,,2026-03-05 12:00:00+00:00
1808,6093,1471,2026-01-28 15:36:00+00:00,671.67,26.08,0.0,697.75,pix,enviado,False,,2026-01-28 15:36:00+00:00
1809,6097,629,2026-03-27 16:30:00+00:00,126.69,9.37,0.0,136.06,cartao_credito,entregue,False,,2026-03-27 16:30:00+00:00
1810,6102,839,2026-03-15 07:15:00+00:00,472.52,26.36,0.0,498.88,cartao_credito,entregue,False,,2026-03-15 07:15:00+00:00
1811,6103,1435,2026-06-23 15:30:00+00:00,41.36,27.22,0.0,68.58,pix,enviado,False,,2026-06-23 15:30:00+00:00
1812,6105,1389,2026-04-09 12:05:00+00:00,205.59,27.93,18.68,214.84,boleto,confirmado,True,,2026-04-09 12:05:00+00:00
1813,6106,274,2026-06-16 16:28:00+00:00,76.6,26.67,0.0,103.27,boleto,entregue,False,,2026-06-16 16:28:00+00:00
1814,6112,1085,2026-04-08 11:17:00+00:00,555.55,41.3,65.34,531.51,cartao_credito,confirmado,True,,2026-04-08 11:17:00+00:00
1815,6113,920,2026-04-17 11:25:00+00:00,398.74,0.0,0.0,398.74,pix,entregue,False,,2026-04-17 11:25:00+00:00
1816,6119,1389,2026-04-02 21:59:00+00:00,475.55,30.9,0.0,506.45,pix,confirmado,False,,2026-04-02 21:59:00+00:00
1817,6120,1357,2026-01-14 15:31:00+00:00,191.02,33.53,0.0,224.55,pix,entregue,False,,2026-01-14 15:31:00+00:00
1818,6127,505,2026-05-28 11:12:00+00:00,122.86,17.69,13.41,127.14,pix,enviado,True,,2026-05-28 11:12:00+00:00
1819,6132,204,2026-03-05 08:40:00+00:00,342.06,32.25,0.0,374.31,pix,enviado,False,,2026-03-05 08:40:00+00:00
1820,6133,670,2026-01-21 08:34:00+00:00,656.96,20.6,0.0,677.56,pix,confirmado,False,,2026-01-21 08:34:00+00:00
1821,6134,1310,2026-05-12 12:08:00+00:00,514.74,27.33,0.0,542.07,cartao_debito,cancelado,False,,2026-05-12 12:08:00+00:00
1822,6138,251,2026-02-19 00:21:00+00:00,528.65,7.47,0.0,536.12,cartao_credito,entregue,False,,2026-02-19 00:21:00+00:00
1823,6139,1211,2026-05-28 17:58:00+00:00,582.28,15.43,0.0,597.71,boleto,entregue,False,,2026-05-28 17:58:00+00:00
1824,6146,177,2026-04-09 01:30:00+00:00,214.32,26.82,0.0,241.14,pix,entregue,True,5281,2026-04-09 01:30:00+00:00
1825,6148,275,2026-06-03 17:38:00+00:00,469.15,27.14,0.0,496.29,cartao_credito,entregue,False,,2026-06-03 17:38:00+00:00
1826,6153,897,2026-05-13 15:30:00+00:00,514.5,37.2,0.0,551.7,cartao_credito,cancelado,False,,2026-05-13 15:30:00+00:00
1827,6155,527,2026-02-14 09:23:00+00:00,906.93,25.86,0.0,932.79,cartao_credito,entregue,False,,2026-02-14 09:23:00+00:00
1828,6164,671,2026-03-12 17:45:00+00:00,97.1,39.04,0.0,136.14,cartao_credito,entregue,False,,2026-03-12 17:45:00+00:00
1829,6165,794,2026-02-18 21:49:00+00:00,439.31,12.88,37.74,414.45,pix,enviado,True,,2026-02-18 21:49:00+00:00
