item_id,carrinho_id,produto_id,quantidade,preco_unitario,preco_total,data_adicao,data_remocao
15252,6060,89,1,352.39,352.39,2026-02-20 13:52:00+00:00,
15253,6060,55,1,2019.18,2019.18,2026-02-20 13:42:00+00:00,
15254,6060,49,1,1913.39,1913.39,2026-02-20 14:10:00+00:00,
15255,6061,48,2,4751.41,9502.82,2026-03-27 23:36:00+00:00,
15256,6061,283,1,26.69,26.69,2026-03-27 23:37:00+00:00,2026-03-28 00:01:00+00:00
15257,6061,271,1,481.81,481.81,2026-03-27 23:35:00+00:00,
15258,6061,264,2,121.3,242.6,2026-03-27 23:51:00+00:00,
15259,6062,12,1,3048.91,3048.91,2026-01-12 07:05:00+00:00,
15260,6063,7,1,4257.59,4257.59,2026-06-20 18:06:00+00:00,
15261,6064,13,2,2421.21,4842.42,2026-04-05 08:13:00+00:00,
15262,6064,78,2,591.26,1182.52,2026-04-05 08:22:00+00:00,
15263,6065,285,1,361.96,361.96,2026-05-01 08:46:00+00:00,2026-05-01 08:48:00+00:00
15264,6065,128,1,386.73,386.73,2026-05-01 08:46:00+00:00,
15265,6065,106,2,66.94,133.88,2026-05-01 08:47:00+00:00,
15266,6065,91,2,259.97,519.94,2026-05-01 08:48:00+00:00,
15267,6066,76,1,331.71,331.71,2026-03-22 07:33:00+00:00,
15268,6068,137,3,1082.96,3248.88,2026-01-03 13:28:00+00:00,
15269,6068,37,1,1891.39,1891.39,2026-01-03 13:32:00+00:00,
15270,6068,296,1,374.08,374.08,2026-01-03 13:26:00+00:00,
15271,6070,63,1,1454.59,1454.59,2026-02-10 08:57:00+00:00,
15272,6070,231,1,199.45,199.45,2026-02-10 08:54:00+00:00,
15273,6071,258,2,118.87,237.74,2026-05-12 20:30:00+00:00,2026-05-12 21:11:00+00:00
15274,6071,92,1,311.64,311.64,2026-05-12 20:24:00+00:00,
15275,6071,39,1,503.84,503.84,2026-05-12 20:29:00+00:00,2026-05-12 20:53:00+00:00
15276,6072,251,2,44.25,88.5,2026-05-19 15:07:00+00:00,
15277,6072,284,2,110.01,220.02,2026-05-19 15:08:00+00:00,2026-05-19 15:10:00+00:00
15278,6072,34,1,2291.43,2291.43,2026-05-19 15:08:00+00:00,
15279,6073,159,1,2122.6,2122.6,2026-03-14 19:22:00+00:00,2026-03-14 19:33:00+00:00
15280,6073,152,1,920.04,920.04,2026-03-14 19:30:00+00:00,
15281,6073,194,1,725.43,725.43,2026-03-14 19:34:00+00:00,
15282,6074,204,2,313.15,626.3,2026-01-19 06:18:00+00:00,
15283,6074,12,1,3021.49,3021.49,2026-01-19 06:42:00+00:00,2026-01-19 06:50:00+00:00
15284,6074,109,2,290.64,581.28,2026-01-19 06:17:00+00:00,
15285,6075,238,1,76.26,76.26,2026-01-15 23:09:00+00:00,2026-01-15 23:34:00+00:00
15286,6075,47,1,997.98,997.98,2026-01-15 23:49:00+00:00,
15287,6076,126,1,213.49,213.49,2026-01-19 20:09:00+00:00,2026-01-19 20:23:00+00:00
15288,6076,199,2,459.85,919.7,2026-01-19 20:19:00+00:00,
15289,6076,165,1,2491.31,2491.31,2026-01-19 20:23:00+00:00,
15290,6076,11,1,1431.77,1431.77,2026-01-19 20:27:00+00:00,
15291,6077,293,1,468.7,468.7,2026-03-28 14:53:00+00:00,
15292,6077,66,1,958.39,958.39,2026-03-28 15:00:00+00:00,2026-03-28 15:03:00+00:00
15293,6077,60,1,3275.34,3275.34,2026-03-28 14:57:00+00:00,
15294,6078,37,1,1909.82,1909.82,2026-06-16 20:44:00+00:00,
15295,6078,194,1,725.43,725.43,2026-06-16 20:47:00+00:00,2026-06-16 20:48:00+00:00
15296,6078,163,2,404.4,808.8,2026-06-16 21:02:00+00:00,
15297,6079,265,1,25.25,25.25,2026-04-08 21:15:00+00:00,
15298,6079,164,1,1051.28,1051.28,2026-04-08 21:21:00+00:00,
15299,6079,196,1,34.55,34.55,2026-04-08 21:29:00+00:00,2026-04-08 21:32:00+00:00
15300,6080,116,1,466.9,466.9,2026-02-03 11:11:00+00:00,
15301,6080,248,1,25.45,25.45,2026-02-03 11:22:00+00:00,
15302,6080,64,1,1858.42,1858.42,2026-02-03 11:32:00+00:00,
15303,6081,167,1,869.86,869.86,2026-01-22 10:18:00+00:00,
15304,6081,29,1,1195.74,1195.74,2026-01-22 10:47:00+00:00,
15305,6082,237,1,16.0,16.0,2026-05-26 12:56:00+00:00,
15306,6083,160,1,2278.3,2278.3,2026-03-16 11:10:00+00:00,
15307,6083,170,2,52.77,105.54,2026-03-16 11:19:00+00:00,
15308,6083,69,1,4635.82,4635.82,2026-03-16 11:13:00+00:00,
15309,6084,211,1,134.93,134.93,2026-05-28 09:10:00+00:00,2026-05-28 09:43:00+00:00
15310,6085,221,1,221.01,221.01,2026-03-14 14:40:00+00:00,2026-03-14 14:52:00+00:00
15311,6086,211,1,134.93,134.93,2026-01-09 15:27:00+00:00,
15312,6086,28,2,373.45,746.9,2026-01-09 15:31:00+00:00,2026-01-09 15:47:00+00:00
15313,6086,179,1,282.38,282.38,2026-01-09 15:22:00+00:00,
15314,6087,264,1,116.62,116.62,2026-05-13 06:17:00+00:00,
15315,6087,67,1,2060.43,2060.43,2026-05-13 06:19:00+00:00,
15316,6087,149,2,832.32,1664.64,2026-05-13 06:27:00+00:00,
15317,6088,148,1,322.13,322.13,2026-02-22 21:34:00+00:00,
15318,6088,293,1,468.7,468.7,2026-02-22 21:54:00+00:00,2026-02-22 21:55:00+00:00
15319,6089,173,2,2158.26,4316.52,2026-03-22 14:31:00+00:00,
15320,6090,6,2,77.23,154.46,2026-03-05 11:10:00+00:00,
15321,6090,264,1,116.62,116.62,2026-03-05 11:47:00+00:00,
15322,6091,49,2,1913.39,3826.78,2026-03-07 19:12:00+00:00,
15323,6091,115,1,157.02,157.02,2026-03-07 19:16:00+00:00,2026-03-07 19:18:00+00:00
15324,6091,236,2,91.13,182.26,2026-03-07 19:20:00+00:00,2026-03-07 19:21:00+00:00
15325,6092,284,1,105.8,105.8,2026-03-23 07:14:00+00:00,
15326,6092,97,2,571.54,1143.08,2026-03-23 07:17:00+00:00,
15327,6092,56,1,2327.49,2327.49,2026-03-23 07:12:00+00:00,
15328,6093,90,1,505.81,505.81,2026-01-28 14:58:00+00:00,
15329,6094,138,1,651.3,651.3,2026-05-01 23:27:00+00:00,
15330,6094,214,1,376.15,376.15,2026-05-01 23:35:00+00:00,2026-05-01 23:47:00+00:00
15331,6095,296,1,374.08,374.08,2026-04-26 23:28:00+00:00,
15332,6095,272,1,123.52,123.52,2026-04-26 23:45:00+00:00,
15333,6096,124,2,196.15,392.3,2026-05-28 17:00:00+00:00,
15334,6096,83,3,288.27,864.81,2026-05-28 17:08:00+00:00,
15335,6096,123,1,257.02,257.02,2026-05-28 16:56:00+00:00,2026-05-28 17:41:00+00:00
15336,6096,153,1,315.21,315.21,2026-05-28 16:56:00+00:00,
15337,6097,112,3,530.72,1592.16,2026-03-27 15:17:00+00:00,
15338,6097,38,2,1340.79,2681.58,2026-03-27 15:43:00+00:00,
15339,6097,169,1,2178.37,2178.37,2026-03-27 15:58:00+00:00,
15340,6097,279,2,423.01,846.02,2026-03-27 16:22:00+00:00,
15341,6098,249,2,89.59,179.18,2026-03-20 17:12:00+00:00,
15342,6098,17,1,1084.8,1084.8,2026-03-20 17:16:00+00:00,
15343,6098,257,1,107.77,107.77,2026-03-20 17:14:00+00:00,2026-03-20 17:18:00+00:00
15344,6099,168,1,2109.26,2109.26,2026-01-27 10:52:00+00:00,
15345,6099,4,3,1945.97,5837.91,2026-01-27 11:18:00+00:00,
15346,6101,174,1,535.9,535.9,2026-03-15 06:22:00+00:00,
15347,6101,230,1,151.49,151.49,2026-03-15 06:22:00+00:00,
15348,6101,141,2,1991.56,3983.12,2026-03-15 06:24:00+00:00,
15349,6101,1,1,1491.48,1491.48,2026-03-15 06:26:00+00:00,
15350,6102,3,1,1330.86,1330.86,2026-03-15 06:52:00+00:00,
15351,6102,293,1,468.7,468.7,2026-03-15 06:50:00+00:00,
15352,6102,219,1,142.11,142.11,2026-03-15 07:05:00+00:00,
15353,6103,48,2,4751.41,9502.82,2026-06-23 15:09:00+00:00,
15354,6103,197,1,329.82,329.82,2026-06-23 15:11:00+00:00,
15355,6103,287,1,288.74,288.74,2026-06-23 15:10:00+00:00,
15356,6103,193,1,366.02,366.02,2026-06-23 15:17:00+00:00,
15357,6103,232,1,47.39,47.39,2026-06-23 15:24:00+00:00,
15358,6104,209,1,522.23,522.23,2026-06-16 16:38:00+00:00,
15359,6104,270,1,351.1,351.1,2026-06-16 16:41:00+00:00,
15360,6104,277,3,158.56,475.68,2026-06-16 16:40:00+00:00,
15361,6105,200,1,200.16,200.16,2026-04-09 11:50:00+00:00,
15362,6105,39,2,503.84,1007.68,2026-04-09 11:48:00+00:00,2026-04-09 11:51:00+00:00
15363,6105,234,1,188.2,188.2,2026-04-09 12:00:00+00:00,
15364,6106,42,1,1902.54,1902.54,2026-06-16 16:15:00+00:00,
15365,6106,145,1,1153.55,1153.55,2026-06-16 16:12:00+00:00,
15366,6107,136,3,682.91,2048.73,2026-03-27 09:13:00+00:00,
15367,6107,93,1,77.1,77.1,2026-03-27 09:10:00+00:00,
15368,6108,177,1,621.05,621.05,2026-03-01 19:41:00+00:00,
15369,6108,257,2,107.77,215.54,2026-03-01 19:47:00+00:00,
15370,6108,246,1,30.13,30.13,2026-03-01 19:48:00+00:00,2026-03-01 19:54:00+00:00
15371,6109,295,2,152.53,305.06,2026-04-19 06:13:00+00:00,
15372,6110,255,1,171.53,171.53,2026-02-01 22:23:00+00:00,
15373,6110,119,1,469.12,469.12,2026-02-01 22:18:00+00:00,2026-02-01 22:19:00+00:00
15374,6111,114,1,119.28,119.28,2026-02-06 06:56:00+00:00,
15375,6111,127,1,540.75,540.75,2026-02-06 07:07:00+00:00,
15376,6111,254,1,32.11,32.11,2026-02-06 06:48:00+00:00,
15377,6112,82,1,273.17,273.17,2026-04-08 10:44:00+00:00,
15378,6112,191,2,517.94,1035.88,2026-04-08 10:59:00+00:00,
15379,6112,295,1,152.53,152.53,2026-04-08 10:54:00+00:00,
15380,6113,209,1,522.23,522.23,2026-04-17 11:10:00+00:00,
15381,6113,13,1,2326.59,2326.59,2026-04-17 11:06:00+00:00,
15382,6114,154,1,1500.27,1500.27,2026-06-19 07:34:00+00:00,
15383,6114,255,2,171.53,343.06,2026-06-19 07:33:00+00:00,2026-06-19 07:48:00+00:00
15384,6114,291,2,327.37,654.74,2026-06-19 07:51:00+00:00,
15385,6115,169,1,2178.37,2178.37,2026-04-14 16:29:00+00:00,
15386,6115,63,1,1454.59,1454.59,2026-04-14 16:29:00+00:00,
15387,6115,284,1,110.01,110.01,2026-04-14 16:33:00+00:00,2026-04-14 16:39:00+00:00
15388,6115,26,1,2931.73,2931.73,2026-04-14 16:29:00+00:00,
15389,6115,268,1,54.46,54.46,2026-04-14 16:36:00+00:00,2026-04-14 16:39:00+00:00
15390,6116,145,1,1153.55,1153.55,2026-06-04 22:02:00+00:00,
15391,6116,230,1,151.49,151.49,2026-06-04 22:01:00+00:00,
15392,6117,37,1,1891.39,1891.39,2026-04-10 09:36:00+00:00,
15393,6117,135,1,257.36,257.36,2026-04-10 09:35:00+00:00,
15394,6117,297,1,484.8,484.8,2026-04-10 09:48:00+00:00,
15395,6118,195,1,154.42,154.42,2026-05-27 22:16:00+00:00,
15396,6118,140,1,357.89,357.89,2026-05-27 22:19:00+00:00,
15397,6118,226,1,128.13,128.13,2026-05-27 22:35:00+00:00,2026-05-27 22:46:00+00:00
15398,6119,200,2,200.16,400.32,2026-04-02 21:40:00+00:00,2026-04-02 21:45:00+00:00
15399,6120,294,1,150.37,150.37,2026-01-14 14:58:00+00:00,
15400,6120,234,2,188.2,376.4,2026-01-14 15:18:00+00:00,
15401,6121,74,1,374.16,374.16,2026-01-01 19:32:00+00:00,2026-01-01 19:33:00+00:00
15402,6121,255,3,171.53,514.59,2026-01-01 19:34:00+00:00,
15403,6121,222,1,247.93,247.93,2026-01-01 19:33:00+00:00,2026-01-01 19:36:00+00:00
15404,6121,230,1,151.49,151.49,2026-01-01 19:31:00+00:00,
15405,6122,90,1,505.81,505.81,2026-02-25 12:29:00+00:00,
15406,6123,49,2,1913.39,3826.78,2026-04-05 17:21:00+00:00,
15407,6123,75,1,293.33,293.33,2026-04-05 17:15:00+00:00,2026-04-05 17:17:00+00:00
15408,6123,300,1,374.02,374.02,2026-04-05 17:38:00+00:00,
15409,6124,78,1,591.26,591.26,2026-03-09 09:08:00+00:00,2026-03-09 09:34:00+00:00
15410,6125,255,1,176.06,176.06,2026-05-11 12:20:00+00:00,
15411,6125,291,2,327.37,654.74,2026-05-11 12:21:00+00:00,
15412,6125,173,1,2070.54,2070.54,2026-05-11 12:19:00+00:00,
15413,6125,154,1,1500.27,1500.27,2026-05-11 12:45:00+00:00,
15414,6126,4,1,2005.89,2005.89,2026-02-23 18:03:00+00:00,
15415,6126,109,1,290.64,290.64,2026-02-23 18:04:00+00:00,
15416,6126,294,1,143.8,143.8,2026-02-23 18:00:00+00:00,
15417,6126,214,2,376.15,752.3,2026-02-23 18:22:00+00:00,
15418,6126,166,1,1007.54,1007.54,2026-02-23 18:15:00+00:00,2026-02-23 18:29:00+00:00
15419,6127,86,1,122.95,122.95,2026-05-28 10:51:00+00:00,
15420,6127,233,1,342.86,342.86,2026-05-28 10:55:00+00:00,
15421,6128,19,2,2910.04,5820.08,2026-02-06 18:20:00+00:00,2026-02-06 18:38:00+00:00
15422,6128,11,1,1431.77,1431.77,2026-02-06 18:38:00+00:00,
15423,6129,276,1,126.5,126.5,2026-01-14 22:49:00+00:00,2026-01-14 23:07:00+00:00
15424,6129,112,1,530.72,530.72,2026-01-14 22:54:00+00:00,
15425,6129,275,1,98.66,98.66,2026-01-14 23:02:00+00:00,
15426,6130,133,2,384.99,769.98,2026-01-27 20:20:00+00:00,
15427,6131,148,1,322.13,322.13,2026-05-18 06:31:00+00:00,2026-05-18 06:45:00+00:00
15428,6131,110,1,560.91,560.91,2026-05-18 06:36:00+00:00,2026-05-18 06:37:00+00:00
15429,6131,205,1,272.5,272.5,2026-05-18 06:29:00+00:00,2026-05-18 06:41:00+00:00
15430,6132,243,1,105.21,105.21,2026-03-05 08:19:00+00:00,
15431,6132,280,1,298.34,298.34,2026-03-05 08:28:00+00:00,
15432,6133,62,1,4458.01,4458.01,2026-01-21 07:34:00+00:00,
15433,6133,113,1,295.22,295.22,2026-01-21 07:30:00+00:00,
15434,6133,130,1,286.39,286.39,2026-01-21 07:50:00+00:00,
15435,6133,138,2,651.3,1302.6,2026-01-21 07:43:00+00:00,2026-01-21 08:32:00+00:00
15436,6134,163,1,404.4,404.4,2026-05-12 11:42:00+00:00,
15437,6134,71,2,3784.48,7568.96,2026-05-12 11:54:00+00:00,
15438,6134,38,3,1340.79,4022.37,2026-05-12 11:43:00+00:00,
15439,6135,1,1,1491.48,1491.48,2026-05-03 09:34:00+00:00,
15440,6135,149,1,832.32,832.32,2026-05-03 09:36:00+00:00,
15441,6135,86,1,120.22,120.22,2026-05-03 09:41:00+00:00,
15442,6136,74,1,374.16,374.16,2026-04-22 23:06:00+00:00,
15443,6136,219,2,142.11,284.22,2026-04-22 23:11:00+00:00,
15444,6137,123,1,257.02,257.02,2026-04-27 06:58:00+00:00,
15445,6138,251,1,44.25,44.25,2026-02-18 23:40:00+00:00,
15446,6138,214,1,376.15,376.15,2026-02-18 23:48:00+00:00,
15447,6139,75,1,287.1,287.1,2026-05-28 17:17:00+00:00,
15448,6139,5,1,1429.41,1429.41,2026-05-28 17:22:00+00:00,
15449,6139,191,2,517.94,1035.88,2026-05-28 17:40:00+00:00,2026-05-28 17:52:00+00:00
15450,6139,57,1,1157.95,1157.95,2026-05-28 17:48:00+00:00,
15451,6140,178,1,121.96,121.96,2026-01-03 14:56:00+00:00,
15452,6140,100,2,209.85,419.7,2026-01-03 15:04:00+00:00,
15453,6140,75,1,287.1,287.1,2026-01-03 15:12:00+00:00,
15454,6141,238,2,76.26,152.52,2026-01-10 21:45:00+00:00,
15455,6141,194,1,725.43,725.43,2026-01-10 22:02:00+00:00,
15456,6142,277,1,158.56,158.56,2026-04-25 18:50:00+00:00,
15457,6142,86,1,122.95,122.95,2026-04-25 18:53:00+00:00,
15458,6142,209,1,522.23,522.23,2026-04-25 18:54:00+00:00,
15459,6143,16,3,132.01,396.03,2026-04-20 14:41:00+00:00,
15460,6143,172,1,1959.09,1959.09,2026-04-20 14:40:00+00:00,2026-04-20 14:43:00+00:00
15461,6143,29,1,1195.74,1195.74,2026-04-20 14:42:00+00:00,2026-04-20 14:46:00+00:00
15462,6143,28,2,373.45,746.9,2026-04-20 14:44:00+00:00,
15463,6143,62,2,4602.62,9205.24,2026-04-20 14:44:00+00:00,
15464,6144,218,2,124.17,248.34,2026-04-24 15:48:00+00:00,
15465,6144,208,1,153.52,153.52,2026-04-24 15:51:00+00:00,
15466,6145,141,1,1991.56,1991.56,2026-05-10 21:25:00+00:00,2026-05-10 21:26:00+00:00
15467,6145,51,1,3467.66,3467.66,2026-05-10 21:25:00+00:00,
15468,6145,142,2,2390.52,4781.04,2026-05-10 21:26:00+00:00,
15469,6146,200,2,201.83,403.66,2026-04-07 08:14:00+00:00,
15470,6146,270,2,351.1,702.2,2026-04-07 08:22:00+00:00,
15471,6146,226,1,129.47,129.47,2026-04-07 08:47:00+00:00,
15472,6147,300,2,356.45,712.9,2026-03-22 07:18:00+00:00,
15473,6147,60,1,3275.34,3275.34,2026-03-22 07:18:00+00:00,2026-03-22 07:19:00+00:00
15474,6147,30,1,2201.55,2201.55,2026-03-22 07:18:00+00:00,
15475,6148,288,2,54.53,109.06,2026-06-03 16:26:00+00:00,
15476,6148,90,2,505.81,1011.62,2026-06-03 17:08:00+00:00,
15477,6149,107,2,500.84,1001.68,2026-02-23 22:39:00+00:00,
15478,6149,33,1,2530.05,2530.05,2026-02-23 22:43:00+00:00,
15479,6149,230,1,151.49,151.49,2026-02-23 23:00:00+00:00,2026-02-23 23:02:00+00:00
15480,6150,174,1,535.9,535.9,2026-01-24 19:22:00+00:00,
15481,6150,43,2,2991.59,5983.18,2026-01-24 19:23:00+00:00,
15482,6151,176,1,625.26,625.26,2026-02-02 23:28:00+00:00,2026-02-02 23:53:00+00:00
15483,6151,66,1,958.39,958.39,2026-02-02 23:32:00+00:00,
15484,6151,116,3,469.36,1408.08,2026-02-02 23:47:00+00:00,
15485,6152,182,1,108.56,108.56,2026-05-02 13:57:00+00:00,
15486,6152,222,3,248.63,745.89,2026-05-02 14:31:00+00:00,
15487,6153,174,1,535.9,535.9,2026-05-13 14:34:00+00:00,2026-05-13 14:51:00+00:00
15488,6154,276,3,126.5,379.5,2026-01-18 21:42:00+00:00,
15489,6154,196,1,34.55,34.55,2026-01-18 21:51:00+00:00,
15490,6154,25,2,4392.9,8785.8,2026-01-18 21:59:00+00:00,
15491,6155,7,1,4257.59,4257.59,2026-02-14 08:05:00+00:00,
15492,6155,27,2,2792.47,5584.94,2026-02-14 08:16:00+00:00,
15493,6155,163,1,404.4,404.4,2026-02-14 07:56:00+00:00,
15494,6155,9,3,205.47,616.41,2026-02-14 08:01:00+00:00,
15495,6156,164,2,1089.47,2178.94,2026-06-22 08:14:00+00:00,
15496,6156,60,2,3275.34,6550.68,2026-06-22 08:10:00+00:00,
15497,6157,98,1,74.59,74.59,2026-05-19 10:30:00+00:00,
15498,6157,175,1,90.61,90.61,2026-05-19 10:37:00+00:00,
15499,6157,253,2,99.09,198.18,2026-05-19 10:41:00+00:00,2026-05-19 10:42:00+00:00
15500,6158,286,1,281.26,281.26,2026-02-26 10:37:00+00:00,
15501,6159,239,3,67.18,201.54,2026-05-18 13:12:00+00:00,
15502,6159,93,2,77.1,154.2,2026-05-18 13:25:00+00:00,
15503,6159,116,1,469.36,469.36,2026-05-18 13:24:00+00:00,
15504,6160,54,3,4525.49,13576.47,2026-06-13 08:59:00+00:00,
15505,6161,250,1,7.55,7.55,2026-05-21 16:46:00+00:00,
15506,6161,291,2,327.37,654.74,2026-05-21 16:49:00+00:00,
15507,6161,77,1,336.51,336.51,2026-05-21 16:48:00+00:00,2026-05-21 16:50:00+00:00
15508,6161,260,2,88.75,177.5,2026-05-21 16:54:00+00:00,
15509,6162,280,1,298.34,298.34,2026-06-08 08:25:00+00:00,
15510,6162,68,1,2813.17,2813.17,2026-06-08 08:24:00+00:00,
15511,6162,162,1,1809.67,1809.67,2026-06-08 08:31:00+00:00,
15512,6162,158,1,2986.43,2986.43,2026-06-08 08:33:00+00:00,2026-06-08 08:34:00+00:00
15513,6163,67,1,2060.43,2060.43,2026-04-01 21:52:00+00:00,
15514,6163,102,1,45.28,45.28,2026-04-01 21:51:00+00:00,2026-04-01 21:57:00+00:00
15515,6163,112,1,530.72,530.72,2026-04-01 21:52:00+00:00,
15516,6164,27,1,2807.88,2807.88,2026-03-12 17:38:00+00:00,
15517,6165,226,1,123.71,123.71,2026-02-18 21:19:00+00:00,2026-02-18 21:42:00+00:00
15518,6165,90,2,528.38,1056.76,2026-02-18 21:36:00+00:00,2026-02-18 21:47:00+00:00
15519,6165,159,1,2122.6,2122.6,2026-02-18 21:46:00+00:00,
15520,6166,298,3,64.11,192.33,2026-03-23 11:34:00+00:00,
15521,6166,247,2,60.12,120.24,2026-03-23 11:38:00+00:00,
15522,6167,26,1,2918.26,2918.26,2026-01-23 16:42:00+00:00,
15523,6167,195,1,154.42,154.42,2026-01-23 16:55:00+00:00,
15524,6168,173,2,2070.54,4141.08,2026-05-09 08:01:00+00:00,
15525,6168,45,1,264.73,264.73,2026-05-09 08:06:00+00:00,2026-05-09 08:09:00+00:00
15526,6168,238,1,79.12,79.12,2026-05-09 08:17:00+00:00,
15527,6169,73,1,458.77,458.77,2026-03-22 16:54:00+00:00,
15528,6169,98,1,74.59,74.59,2026-03-22 17:03:00+00:00,
15529,6169,185,2,315.73,631.46,2026-03-22 17:07:00+00:00,
15530,6170,50,1,1962.53,1962.53,2026-05-04 22:17:00+00:00,
15531,6170,259,1,68.49,68.49,2026-05-04 22:18:00+00:00,
15532,6170,210,2,302.19,604.38,2026-05-04 22:19:00+00:00,
15533,6171,50,1,1962.53,1962.53,2026-06-18 23:45:00+00:00,2026-06-18 23:46:00+00:00
15534,6171,77,2,336.51,673.02,2026-06-18 23:47:00+00:00,
15535,6172,182,1,103.7,103.7,2026-03-08 15:49:00+00:00,2026-03-08 16:20:00+00:00
15536,6172,114,1,119.28,119.28,2026-03-08 16:08:00+00:00,
15537,6172,62,1,4458.01,4458.01,2026-03-08 16:23:00+00:00,2026-03-08 16:24:00+00:00
15538,6173,21,1,1574.8,1574.8,2026-05-10 13:30:00+00:00,
15539,6173,206,1,306.3,306.3,2026-05-10 13:43:00+00:00,
15540,6173,224,1,28.56,28.56,2026-05-10 14:05:00+00:00,2026-05-10 14:10:00+00:00
15541,6174,49,1,1913.39,1913.39,2026-01-07 16:41:00+00:00,
15542,6174,249,1,89.59,89.59,2026-01-07 16:40:00+00:00,
15543,6175,150,1,1608.59,1608.59,2026-02-09 07:20:00+00:00,
15544,6175,78,2,591.26,1182.52,2026-02-09 07:40:00+00:00,2026-02-09 07:44:00+00:00
15545,6175,173,1,2070.54,2070.54,2026-02-09 07:42:00+00:00,
15546,6176,99,2,49.25,98.5,2026-01-11 11:46:00+00:00,
15547,6176,202,1,611.38,611.38,2026-01-11 11:30:00+00:00,2026-01-11 12:30:00+00:00
15548,6176,210,2,302.19,604.38,2026-01-11 11:53:00+00:00,
15549,6177,263,2,127.26,254.52,2026-05-04 08:22:00+00:00,2026-05-04 08:26:00+00:00
15550,6177,82,3,273.17,819.51,2026-05-04 08:29:00+00:00,
15551,6177,63,1,1454.59,1454.59,2026-05-04 08:34:00+00:00,
15552,6178,294,2,150.37,300.74,2026-05-24 15:13:00+00:00,
15553,6178,287,2,276.6,553.2,2026-05-24 15:17:00+00:00,
15554,6178,252,2,39.95,79.9,2026-05-24 15:12:00+00:00,
15555,6179,97,1,571.54,571.54,2026-03-20 21:26:00+00:00,2026-03-20 21:32:00+00:00
15556,6179,16,2,132.01,264.02,2026-03-20 21:27:00+00:00,
15557,6179,33,1,2530.05,2530.05,2026-03-20 21:29:00+00:00,
15558,6180,182,1,108.56,108.56,2026-02-27 18:52:00+00:00,
15559,6180,118,1,184.88,184.88,2026-02-27 18:54:00+00:00,
15560,6180,27,1,2660.57,2660.57,2026-02-27 18:54:00+00:00,
15561,6180,289,3,283.57,850.71,2026-02-27 18:58:00+00:00,2026-02-27 18:59:00+00:00
15562,6181,91,1,259.97,259.97,2026-02-06 09:59:00+00:00,
15563,6183,244,2,55.52,111.04,2026-04-28 22:21:00+00:00,
15564,6183,74,1,374.16,374.16,2026-04-28 22:21:00+00:00,
15565,6183,260,2,87.19,174.38,2026-04-28 22:34:00+00:00,
15566,6183,213,1,44.58,44.58,2026-04-28 22:30:00+00:00,
15567,6183,208,1,153.52,153.52,2026-04-28 22:40:00+00:00,
15568,6184,228,2,292.64,585.28,2026-01-07 16:06:00+00:00,
15569,6185,209,3,522.23,1566.69,2026-01-11 10:15:00+00:00,
15570,6185,281,1,147.91,147.91,2026-01-11 10:15:00+00:00,
15571,6185,85,2,161.61,323.22,2026-01-11 10:20:00+00:00,
15572,6186,240,1,145.2,145.2,2026-06-19 09:16:00+00:00,
15573,6186,241,1,157.15,157.15,2026-06-19 09:16:00+00:00,
15574,6186,265,1,25.25,25.25,2026-06-19 09:26:00+00:00,
15575,6187,294,2,150.37,300.74,2026-06-11 18:37:00+00:00,
15576,6188,243,1,105.21,105.21,2026-03-15 19:14:00+00:00,
15577,6188,233,1,342.86,342.86,2026-03-15 19:14:00+00:00,
15578,6188,69,1,4635.82,4635.82,2026-03-15 19:15:00+00:00,
15579,6188,162,1,1809.67,1809.67,2026-03-15 19:14:00+00:00,
15580,6188,51,1,3467.66,3467.66,2026-03-15 19:16:00+00:00,
15581,6189,146,1,2282.75,2282.75,2026-04-04 14:48:00+00:00,
15582,6189,2,1,2289.66,2289.66,2026-04-04 14:50:00+00:00,
15583,6189,238,1,76.26,76.26,2026-04-04 14:53:00+00:00,2026-04-04 14:54:00+00:00
15584,6190,179,1,287.06,287.06,2026-05-02 20:13:00+00:00,2026-05-02 20:16:00+00:00
15585,6190,149,1,832.32,832.32,2026-05-02 20:14:00+00:00,
15586,6190,93,2,77.1,154.2,2026-05-02 20:16:00+00:00,
15587,6191,10,3,996.01,2988.03,2026-04-05 09:42:00+00:00,
15588,6191,151,1,1921.1,1921.1,2026-04-05 09:44:00+00:00,
15589,6191,274,3,355.09,1065.27,2026-04-05 10:07:00+00:00,
15590,6192,166,2,974.46,1948.92,2026-06-12 11:05:00+00:00,
15591,6192,33,1,2530.05,2530.05,2026-06-12 11:08:00+00:00,
15592,6192,71,1,3750.57,3750.57,2026-06-12 11:10:00+00:00,
15593,6193,164,2,1051.28,2102.56,2026-02-22 11:01:00+00:00,2026-02-22 11:02:00+00:00
15594,6194,55,1,2019.18,2019.18,2026-02-18 14:41:00+00:00,
15595,6194,198,1,778.2,778.2,2026-02-18 14:43:00+00:00,2026-02-18 14:59:00+00:00
15596,6194,152,1,920.04,920.04,2026-02-18 14:46:00+00:00,
15597,6195,230,1,151.49,151.49,2026-06-05 21:00:00+00:00,
15598,6195,112,2,530.72,1061.44,2026-06-05 20:52:00+00:00,
15599,6196,298,1,64.11,64.11,2026-05-22 22:24:00+00:00,
15600,6197,101,1,332.15,332.15,2026-01-20 21:11:00+00:00,2026-01-20 21:12:00+00:00
15601,6198,281,1,147.91,147.91,2026-02-06 20:36:00+00:00,
