carrinho_id,cliente_id,data_criacao,data_ultima_atividade,data_abandono,status,motivo_abandono,valor_subtotal,valor_frete,valor_desconto,valor_total,duracao_sessao_minutos,dispositivo,browser,canal_origem,cliente_novo,tem_conta_criada,created_at,updated_at
5484,797,2026-06-17 23:05:00+00:00,2026-06-17 23:11:00+00:00,2026-06-17 23:11:00+00:00,abandonado,preco,912.26,6.24,0.0,918.5,16,mobile,Samsung Internet,google,False,True,2026-06-17 23:05:00+00:00,2026-06-17 23:11:00+00:00
5485,809,2026-04-19 15:14:00+00:00,2026-04-19 15:19:00+00:00,2026-04-19 15:19:00+00:00,recuperado,indecisao,885.29,24.94,47.16,863.07,5,mobile,Safari Mobile,email,False,True,2026-04-19 15:14:00+00:00,2026-04-19 15:19:00+00:00
5486,1092,2026-03-11 13:22:00+00:00,2026-03-11 13:32:00+00:00,,comprado,,608.69,10.65,60.87,558.47,10,tablet,Safari,email,True,False,2026-03-11 13:22:00+00:00,2026-03-11 13:32:00+00:00
5487,844,2026-06-04 15:40:00+00:00,2026-06-04 15:47:00+00:00,2026-06-04 15:47:00+00:00,abandonado,preco,619.39,7.8,0.0,627.19,12,mobile,Samsung Internet,facebook,False,True,2026-06-04 15:40:00+00:00,2026-06-04 15:47:00+00:00
5488,243,2026-05-14 06:39:00+00:00,2026-05-14 06:45:00+00:00,2026-05-14 06:45:00+00:00,comprado,pagamento,211.28,41.03,25.45,226.86,6,desktop,Edge,google,False,True,2026-05-14 06:39:00+00:00,2026-05-14 06:45:00+00:00
5489,1284,2026-06-03 22:41:00+00:00,2026-06-03 23:17:00+00:00,2026-06-03 23:17:00+00:00,abandonado,indecisao,649.0,6.83,0.0,655.83,39,mobile,Chrome Mobile,email,False,True,2026-06-03 22:41:00+00:00,2026-06-03 23:17:00+00:00
5490,1278,2026-03-18 22:24:00+00:00,2026-03-18 22:59:00+00:00,2026-03-18 22:59:00+00:00,abandonado,frete,535.77,30.41,0.0,566.18,37,desktop,Chrome,google,False,True,2026-03-18 22:24:00+00:00,2026-03-18 22:59:00+00:00
5491,1399,2026-03-20 20:01:00+00:00,2026-03-20 20:11:00+00:00,2026-03-20 20:11:00+00:00,abandonado,nao_informado,434.39,27.7,0.0,462.09,12,desktop,Chrome,direct,False,True,2026-03-20 20:01:00+00:00,2026-03-20 20:11:00+00:00
5492,326,2026-05-13 12:06:00+00:00,2026-05-13 12:22:00+00:00,2026-05-13 12:22:00+00:00,abandonado,indecisao,447.21,36.17,0.0,483.38,19,desktop,Safari,direct,True,False,2026-05-13 12:06:00+00:00,2026-05-13 12:22:00+00:00
5493,314,2026-04-15 21:42:00+00:00,2026-04-15 22:43:00+00:00,,comprado,,265.24,29.62,0.0,294.86,61,mobile,Safari Mobile,direct,False,True,2026-04-15 21:42:00+00:00,2026-04-15 22:43:00+00:00
5494,1286,2026-06-09 19:02:00+00:00,2026-06-09 20:28:00+00:00,,comprado,,108.54,8.43,0.0,116.97,86,mobile,Chrome Mobile,outros,True,False,2026-06-09 19:02:00+00:00,2026-06-09 20:28:00+00:00
5495,745,2026-03-20 18:18:00+00:00,2026-03-20 18:58:00+00:00,2026-03-20 18:58:00+00:00,abandonado,pagamento,513.45,42.76,0.0,556.21,43,desktop,Chrome,google,False,True,2026-03-20 18:18:00+00:00,2026-03-20 18:58:00+00:00
5496,534,2026-04-02 13:33:00+00:00,2026-04-02 13:38:00+00:00,2026-04-02 13:38:00+00:00,abandonado,frete,247.15,34.18,0.0,281.33,35,desktop,Firefox,direct,False,True,2026-04-02 13:33:00+00:00,2026-04-02 13:38:00+00:00
5497,542,2026-04-20 21:02:00+00:00,2026-04-20 21:12:00+00:00,2026-04-20 21:12:00+00:00,recuperado,preco,479.83,8.99,62.1,426.72,34,desktop,Safari,facebook,True,True,2026-04-20 21:02:00+00:00,2026-04-20 21:12:00+00:00
5498,297,2026-05-14 12:18:00+00:00,2026-05-14 13:03:00+00:00,,comprado,,213.07,18.93,0.0,232.0,45,mobile,Chrome Mobile,facebook,False,True,2026-05-14 12:18:00+00:00,2026-05-14 13:03:00+00:00
5499,22,2026-01-25 19:21:00+00:00,2026-01-25 19:38:00+00:00,2026-01-25 19:38:00+00:00,abandonado,indecisao,172.21,24.07,0.0,196.28,22,mobile,Safari Mobile,google,True,True,2026-01-25 19:21:00+00:00,2026-01-25 19:38:00+00:00
5500,97,2026-06-09 15:16:00+00:00,2026-06-09 15:23:00+00:00,2026-06-09 15:23:00+00:00,abandonado,preco,509.77,42.56,0.0,552.33,33,desktop,Firefox,instagram,True,True,2026-06-09 15:16:00+00:00,2026-06-09 15:23:00+00:00
5501,17,2026-06-27 07:15:00+00:00,2026-06-27 07:27:00+00:00,2026-06-27 07:27:00+00:00,abandonado,estoque,594.67,32.99,0.0,627.66,26,mobile,Chrome Mobile,direct,False,True,2026-06-27 07:15:00+00:00,2026-06-27 07:27:00+00:00
5502,86,2026-01-07 09:42:00+00:00,2026-01-07 09:51:00+00:00,2026-01-07 09:51:00+00:00,abandonado,preco,844.82,6.62,0.0,851.44,43,mobile,Chrome Mobile,google,False,True,2026-01-07 09:42:00+00:00,2026-01-07 09:51:00+00:00
5503,747,2026-03-08 22:31:00+00:00,2026-03-08 22:36:00+00:00,2026-03-08 22:36:00+00:00,abandonado,indecisao,223.93,23.13,0.0,247.06,6,desktop,Chrome,direct,False,True,2026-03-08 22:31:00+00:00,2026-03-08 22:36:00+00:00
5504,469,2026-02-10 21:37:00+00:00,2026-02-10 21:44:00+00:00,2026-02-10 21:44:00+00:00,abandonado,preco,57.52,34.41,0.0,91.93,8,desktop,Safari,instagram,False,True,2026-02-10 21:37:00+00:00,2026-02-10 21:44:00+00:00
5505,431,2026-05-09 16:04:00+00:00,2026-05-09 16:31:00+00:00,2026-05-09 16:31:00+00:00,recuperado,preco,352.31,9.03,38.67,322.67,36,tablet,Chrome,facebook,False,True,2026-05-09 16:04:00+00:00,2026-05-09 16:31:00+00:00
5506,815,2026-01-19 10:44:00+00:00,2026-01-19 10:49:00+00:00,,ativo,,98.94,14.89,0.0,113.83,5,tablet,Safari,facebook,False,True,2026-01-19 10:44:00+00:00,2026-01-19 10:49:00+00:00
5507,1117,2026-02-23 22:04:00+00:00,2026-02-23 22:20:00+00:00,2026-02-23 22:20:00+00:00,abandonado,estoque,724.54,11.64,0.0,736.18,23,mobile,Samsung Internet,direct,True,False,2026-02-23 22:04:00+00:00,2026-02-23 22:20:00+00:00
5508,35,2026-03-28 21:01:00+00:00,2026-03-28 21:07:00+00:00,2026-03-28 21:07:00+00:00,expirado,preco,103.19,25.5,0.0,128.69,9,desktop,Firefox,outros,False,True,2026-03-28 21:01:00+00:00,2026-03-28 21:07:00+00:00
5509,1182,2026-04-24 09:30:00+00:00,2026-04-24 09:35:00+00:00,2026-04-24 09:35:00+00:00,abandonado,indecisao,61.64,15.78,0.0,77.42,10,desktop,Edge,facebook,False,True,2026-04-24 09:30:00+00:00,2026-04-24 09:35:00+00:00
5510,222,2026-04-03 09:23:00+00:00,2026-04-03 09:31:00+00:00,2026-04-03 09:31:00+00:00,expirado,preco,499.09,34.83,0.0,533.92,25,desktop,Firefox,google,False,True,2026-04-03 09:23:00+00:00,2026-04-03 09:31:00+00:00
5511,923,2026-03-03 09:46:00+00:00,2026-03-03 09:51:00+00:00,2026-03-03 09:51:00+00:00,abandonado,nao_informado,621.79,16.81,0.0,638.6,34,mobile,Chrome Mobile,instagram,False,True,2026-03-03 09:46:00+00:00,2026-03-03 09:51:00+00:00
5512,530,2026-06-24 16:34:00+00:00,2026-06-24 16:46:00+00:00,2026-06-24 16:46:00+00:00,abandonado,frete,364.32,36.39,0.0,400.71,41,mobile,Safari Mobile,direct,False,True,2026-06-24 16:34:00+00:00,2026-06-24 16:46:00+00:00
5513,292,2026-06-13 20:56:00+00:00,2026-06-13 21:16:00+00:00,2026-06-13 21:16:00+00:00,abandonado,indecisao,100.09,31.81,0.0,131.9,22,desktop,Chrome,email,False,True,2026-06-13 20:56:00+00:00,2026-06-13 21:16:00+00:00
5514,1269,2026-06-17 15:05:00+00:00,2026-06-17 15:27:00+00:00,2026-06-17 15:27:00+00:00,abandonado,frete,120.36,35.38,0.0,155.74,32,mobile,Chrome Mobile,facebook,False,True,2026-06-17 15:05:00+00:00,2026-06-17 15:27:00+00:00
5515,188,2026-06-06 10:51:00+00:00,2026-06-06 10:56:00+00:00,2026-06-06 10:56:00+00:00,comprado,nao_informado,311.5,30.96,44.15,298.31,5,mobile,Samsung Internet,instagram,False,True,2026-06-06 10:51:00+00:00,2026-06-06 10:56:00+00:00
5516,1351,2026-06-10 09:43:00+00:00,2026-06-10 10:50:00+00:00,,comprado,,499.92,27.15,0.0,527.07,67,mobile,Samsung Internet,direct,False,True,2026-06-10 09:43:00+00:00,2026-06-10 10:50:00+00:00
5517,774,2026-03-08 15:09:00+00:00,2026-03-08 15:14:00+00:00,2026-03-08 15:14:00+00:00,abandonado,nao_informado,330.2,8.98,0.0,339.18,13,desktop,Firefox,facebook,False,True,2026-03-08 15:09:00+00:00,2026-03-08 15:14:00+00:00
5518,163,2026-05-03 19:32:00+00:00,2026-05-03 19:38:00+00:00,2026-05-03 19:38:00+00:00,abandonado,preco,155.13,25.35,0.0,180.48,8,mobile,Chrome Mobile,email,False,True,2026-05-03 19:32:00+00:00,2026-05-03 19:38:00+00:00
5519,1137,2026-03-01 22:13:00+00:00,2026-03-01 22:26:00+00:00,,comprado,,312.0,24.1,31.2,304.9,13,tablet,Chrome,google,False,True,2026-03-01 22:13:00+00:00,2026-03-01 22:26:00+00:00
5520,221,2026-02-18 16:02:00+00:00,2026-02-18 16:18:00+00:00,,comprado,,20.39,18.86,0.0,39.25,16,mobile,Safari Mobile,direct,False,True,2026-02-18 16:02:00+00:00,2026-02-18 16:18:00+00:00
5521,306,2026-04-09 23:53:00+00:00,2026-04-10 00:44:00+00:00,,ativo,,304.8,25.66,0.0,330.46,51,mobile,Safari Mobile,facebook,True,False,2026-04-09 23:53:00+00:00,2026-04-10 00:44:00+00:00
5522,1212,2026-02-21 17:19:00+00:00,2026-02-21 17:29:00+00:00,2026-02-21 17:29:00+00:00,abandonado,frete,493.25,31.4,0.0,524.65,10,mobile,Safari Mobile,direct,True,True,2026-02-21 17:19:00+00:00,2026-02-21 17:29:00+00:00
5523,1338,2026-06-16 20:14:00+00:00,2026-06-16 20:29:00+00:00,2026-06-16 20:29:00+00:00,abandonado,indecisao,383.16,19.28,0.0,402.44,21,desktop,Safari,direct,False,True,2026-06-16 20:14:00+00:00,2026-06-16 20:29:00+00:00
5524,1220,2026-06-19 22:15:00+00:00,2026-06-19 22:21:00+00:00,2026-06-19 22:21:00+00:00,comprado,frete,376.62,11.13,45.27,342.48,27,mobile,Safari Mobile,facebook,False,True,2026-06-19 22:15:00+00:00,2026-06-19 22:21:00+00:00
5525,668,2026-04-12 14:21:00+00:00,2026-04-12 14:47:00+00:00,2026-04-12 14:47:00+00:00,abandonado,preco,382.95,25.04,0.0,407.99,41,mobile,Chrome Mobile,google,False,True,2026-04-12 14:21:00+00:00,2026-04-12 14:47:00+00:00
5526,1118,2026-04-07 22:16:00+00:00,2026-04-07 22:29:00+00:00,2026-04-07 22:29:00+00:00,abandonado,pagamento,82.67,38.88,0.0,121.55,17,tablet,Chrome,google,False,True,2026-04-07 22:16:00+00:00,2026-04-07 22:29:00+00:00
5527,1377,2026-03-06 13:34:00+00:00,2026-03-06 13:46:00+00:00,2026-03-06 13:46:00+00:00,comprado,estoque,29.6,15.1,2.97,41.73,23,mobile,Chrome Mobile,facebook,True,True,2026-03-06 13:34:00+00:00,2026-03-06 13:46:00+00:00
5528,740,2026-02-18 15:01:00+00:00,2026-02-18 15:20:00+00:00,2026-02-18 15:20:00+00:00,comprado,indecisao,402.37,25.88,50.98,377.27,21,desktop,Chrome,instagram,False,True,2026-02-18 15:01:00+00:00,2026-02-18 15:20:00+00:00
5529,328,2026-03-14 14:04:00+00:00,2026-03-14 14:26:00+00:00,,ativo,,120.0,16.14,0.0,136.14,22,desktop,Firefox,google,True,True,2026-03-14 14:04:00+00:00,2026-03-14 14:26:00+00:00
5530,15,2026-04-12 12:48:00+00:00,2026-04-12 13:36:00+00:00,,ativo,,117.25,5.37,0.0,122.62,48,mobile,Safari Mobile,google,False,True,2026-04-12 12:48:00+00:00,2026-04-12 13:36:00+00:00
5531,1121,2026-05-07 06:58:00+00:00,2026-05-07 07:03:00+00:00,2026-05-07 07:03:00+00:00,abandonado,pagamento,232.09,16.27,0.0,248.36,3,desktop,Edge,instagram,False,True,2026-05-07 06:58:00+00:00,2026-05-07 07:03:00+00:00
5532,1248,2026-04-20 16:36:00+00:00,2026-04-20 17:09:00+00:00,2026-04-20 17:09:00+00:00,abandonado,indecisao,631.55,18.82,0.0,650.37,40,mobile,Safari Mobile,google,False,True,2026-04-20 16:36:00+00:00,2026-04-20 17:09:00+00:00
5533,1171,2026-03-24 13:42:00+00:00,2026-03-24 14:05:00+00:00,,comprado,,340.38,9.43,0.0,349.81,23,mobile,Samsung Internet,email,True,True,2026-03-24 13:42:00+00:00,2026-03-24 14:05:00+00:00
5534,1258,2026-01-16 08:43:00+00:00,2026-01-16 08:48:00+00:00,2026-01-16 08:48:00+00:00,abandonado,frete,13.23,16.3,0.0,29.53,42,mobile,Chrome Mobile,direct,False,True,2026-01-16 08:43:00+00:00,2026-01-16 08:48:00+00:00
5535,1112,2026-01-12 18:08:00+00:00,2026-01-12 19:21:00+00:00,,comprado,,168.08,27.25,0.0,195.33,73,mobile,Chrome Mobile,facebook,False,True,2026-01-12 18:08:00+00:00,2026-01-12 19:21:00+00:00
5536,807,2026-03-16 22:24:00+00:00,2026-03-16 22:35:00+00:00,,comprado,,63.03,34.14,0.0,97.17,11,mobile,Safari Mobile,google,False,True,2026-03-16 22:24:00+00:00,2026-03-16 22:35:00+00:00
5537,1318,2026-01-27 16:03:00+00:00,2026-01-27 16:23:00+00:00,2026-01-27 16:23:00+00:00,abandonado,preco,24.8,44.17,0.0,68.97,43,mobile,Safari Mobile,direct,True,False,2026-01-27 16:03:00+00:00,2026-01-27 16:23:00+00:00
5538,1088,2026-06-08 20:30:00+00:00,2026-06-08 20:45:00+00:00,,ativo,,194.6,13.07,0.0,207.67,15,mobile,Samsung Internet,outros,False,True,2026-06-08 20:30:00+00:00,2026-06-08 20:45:00+00:00
5539,1100,2026-03-13 08:38:00+00:00,2026-03-13 09:01:00+00:00,2026-03-13 09:01:00+00:00,abandonado,pagamento,163.3,13.42,0.0,176.72,35,desktop,Edge,direct,False,True,2026-03-13 08:38:00+00:00,2026-03-13 09:01:00+00:00
5540,334,2026-02-23 13:51:00+00:00,2026-02-23 14:05:00+00:00,2026-02-23 14:05:00+00:00,abandonado,estoque,214.88,13.25,0.0,228.13,32,desktop,Firefox,email,False,True,2026-02-23 13:51:00+00:00,2026-02-23 14:05:00+00:00
5541,76,2026-02-28 11:02:00+00:00,2026-02-28 11:07:00+00:00,2026-02-28 11:07:00+00:00,abandonado,nao_informado,173.88,36.8,0.0,210.68,4,mobile,Samsung Internet,direct,True,True,2026-02-28 11:02:00+00:00,2026-02-28 11:07:00+00:00
5542,524,2026-06-23 08:21:00+00:00,2026-06-23 08:29:00+00:00,2026-06-23 08:29:00+00:00,recuperado,frete,216.93,23.39,22.8,217.52,10,desktop,Firefox,direct,False,True,2026-06-23 08:21:00+00:00,2026-06-23 08:29:00+00:00
5543,1089,2026-01-05 22:53:00+00:00,2026-01-05 22:59:00+00:00,2026-01-05 22:59:00+00:00,abandonado,pagamento,383.05,25.07,0.0,408.12,10,mobile,Safari Mobile,direct,False,True,2026-01-05 22:53:00+00:00,2026-01-05 22:59:00+00:00
5544,1315,2026-03-15 11:33:00+00:00,2026-03-15 11:42:00+00:00,2026-03-15 11:42:00+00:00,abandonado,nao_informado,354.38,30.28,0.0,384.66,14,mobile,Safari Mobile,direct,True,True,2026-03-15 11:33:00+00:00,2026-03-15 11:42:00+00:00
5545,1139,2026-05-04 10:28:00+00:00,2026-05-04 10:33:00+00:00,2026-05-04 10:33:00+00:00,abandonado,preco,513.7,34.12,0.0,547.82,4,desktop,Edge,direct,False,True,2026-05-04 10:28:00+00:00,2026-05-04 10:33:00+00:00
5546,971,2026-01-03 06:22:00+00:00,2026-01-03 06:27:00+00:00,2026-01-03 06:27:00+00:00,abandonado,preco,86.62,29.44,0.0,116.06,10,mobile,Safari Mobile,email,False,True,2026-01-03 06:22:00+00:00,2026-01-03 06:27:00+00:00
5547,1238,2026-06-15 08:55:00+00:00,2026-06-15 09:59:00+00:00,,comprado,,47.97,32.44,0.0,80.41,64,mobile,Safari Mobile,direct,True,True,2026-06-15 08:55:00+00:00,2026-06-15 09:59:00+00:00
5548,611,2026-01-02 17:02:00+00:00,2026-01-02 17:07:00+00:00,2026-01-02 17:07:00+00:00,abandonado,pagamento,151.26,14.51,0.0,165.77,44,mobile,Chrome Mobile,google,False,True,2026-01-02 17:02:00+00:00,2026-01-02 17:07:00+00:00
5549,1206,2026-06-23 09:46:00+00:00,2026-06-23 09:51:00+00:00,2026-06-23 09:51:00+00:00,abandonado,estoque,249.17,33.89,0.0,283.06,5,mobile,Safari Mobile,direct,False,True,2026-06-23 09:46:00+00:00,2026-06-23 09:51:00+00:00
5550,303,2026-03-10 06:10:00+00:00,2026-03-10 06:26:00+00:00,2026-03-10 06:26:00+00:00,abandonado,pagamento,40.7,40.02,0.0,80.72,16,mobile,Safari Mobile,email,False,True,2026-03-10 06:10:00+00:00,2026-03-10 06:26:00+00:00
5551,1097,2026-01-15 11:11:00+00:00,2026-01-15 11:18:00+00:00,2026-01-15 11:18:00+00:00,abandonado,frete,37.64,39.7,0.0,77.34,7,desktop,Chrome,google,False,True,2026-01-15 11:11:00+00:00,2026-01-15 11:18:00+00:00
5552,1002,2026-06-22 21:52:00+00:00,2026-06-22 22:32:00+00:00,2026-06-22 22:32:00+00:00,abandonado,pagamento,365.9,8.2,0.0,374.1,43,mobile,Samsung Internet,google,False,True,2026-06-22 21:52:00+00:00,2026-06-22 22:32:00+00:00
5553,1212,2026-01-20 12:51:00+00:00,2026-01-20 13:10:00+00:00,2026-01-20 13:10:00+00:00,abandonado,pagamento,65.8,13.99,0.0,79.79,29,desktop,Firefox,google,True,True,2026-01-20 12:51:00+00:00,2026-01-20 13:10:00+00:00
5554,1044,2026-03-25 11:53:00+00:00,2026-03-25 11:58:00+00:00,2026-03-25 11:58:00+00:00,abandonado,indecisao,422.98,10.55,0.0,433.53,5,desktop,Safari,google,False,True,2026-03-25 11:53:00+00:00,2026-03-25 11:58:00+00:00
5555,100,2026-02-26 19:48:00+00:00,2026-02-26 19:58:00+00:00,2026-02-26 19:58:00+00:00,abandonado,preco,448.61,23.01,0.0,471.62,23,mobile,Safari Mobile,email,True,False,2026-02-26 19:48:00+00:00,2026-02-26 19:58:00+00:00
5556,409,2026-01-02 22:10:00+00:00,2026-01-02 22:15:00+00:00,2026-01-02 22:15:00+00:00,abandonado,frete,389.19,32.71,0.0,421.9,6,desktop,Firefox,direct,False,True,2026-01-02 22:10:00+00:00,2026-01-02 22:15:00+00:00
5557,908,2026-01-15 19:34:00+00:00,2026-01-15 19:52:00+00:00,2026-01-15 19:52:00+00:00,abandonado,preco,506.94,11.02,0.0,517.96,34,mobile,Chrome Mobile,instagram,False,True,2026-01-15 19:34:00+00:00,2026-01-15 19:52:00+00:00
5558,837,2026-05-16 06:21:00+00:00,2026-05-16 06:34:00+00:00,,comprado,,1191.15,15.98,0.0,1207.13,13,mobile,Safari Mobile,direct,False,True,2026-05-16 06:21:00+00:00,2026-05-16 06:34:00+00:00
5559,827,2026-05-23 15:06:00+00:00,2026-05-23 15:23:00+00:00,2026-05-23 15:23:00+00:00,abandonado,indecisao,586.86,43.11,0.0,629.97,18,desktop,Chrome,google,False,True,2026-05-23 15:06:00+00:00,2026-05-23 15:23:00+00:00
5560,465,2026-03-11 12:51:00+00:00,2026-03-11 13:42:00+00:00,,comprado,,120.0,14.04,0.0,134.04,51,mobile,Chrome Mobile,facebook,False,True,2026-03-11 12:51:00+00:00,2026-03-11 13:42:00+00:00
5561,420,2026-05-28 10:49:00+00:00,2026-05-28 10:55:00+00:00,2026-05-28 10:55:00+00:00,abandonado,preco,209.3,34.91,0.0,244.21,12,desktop,Chrome,google,False,True,2026-05-28 10:49:00+00:00,2026-05-28 10:55:00+00:00
5562,714,2026-04-10 08:19:00+00:00,2026-04-10 08:24:00+00:00,2026-04-10 08:24:00+00:00,abandonado,indecisao,518.36,36.26,0.0,554.62,7,mobile,Chrome Mobile,email,False,True,2026-04-10 08:19:00+00:00,2026-04-10 08:24:00+00:00
5563,245,2026-06-23 13:16:00+00:00,2026-06-23 13:33:00+00:00,,comprado,,631.64,32.18,0.0,663.82,17,tablet,Chrome,facebook,True,False,2026-06-23 13:16:00+00:00,2026-06-23 13:33:00+00:00
5564,603,2026-05-26 20:36:00+00:00,2026-05-26 21:15:00+00:00,,comprado,,97.91,16.09,0.0,114.0,39,desktop,Firefox,google,False,True,2026-05-26 20:36:00+00:00,2026-05-26 21:15:00+00:00
5565,432,2026-02-28 20:40:00+00:00,2026-02-28 21:04:00+00:00,2026-02-28 21:04:00+00:00,abandonado,preco,228.07,25.91,0.0,253.98,28,mobile,Safari Mobile,google,False,True,2026-02-28 20:40:00+00:00,2026-02-28 21:04:00+00:00
5566,1161,2026-01-08 21:32:00+00:00,2026-01-08 21:46:00+00:00,2026-01-08 21:46:00+00:00,abandonado,preco,369.33,27.1,0.0,396.43,21,tablet,Chrome,google,False,True,2026-01-08 21:32:00+00:00,2026-01-08 21:46:00+00:00
5567,910,2026-03-26 15:35:00+00:00,2026-03-26 16:05:00+00:00,,comprado,,184.4,17.24,0.0,201.64,30,desktop,Firefox,outros,True,True,2026-03-26 15:35:00+00:00,2026-03-26 16:05:00+00:00
5568,551,2026-06-12 16:57:00+00:00,2026-06-12 17:10:00+00:00,,ativo,,310.72,26.02,0.0,336.74,13,desktop,Safari,google,False,True,2026-06-12 16:57:00+00:00,2026-06-12 17:10:00+00:00
5569,1082,2026-03-03 12:01:00+00:00,2026-03-03 12:40:00+00:00,2026-03-03 12:40:00+00:00,abandonado,indecisao,61.47,30.8,0.0,92.27,44,mobile,Samsung Internet,google,True,True,2026-03-03 12:01:00+00:00,2026-03-03 12:40:00+00:00
5570,309,2026-01-06 10:05:00+00:00,2026-01-06 10:16:00+00:00,2026-01-06 10:16:00+00:00,comprado,nao_informado,472.78,10.58,56.28,427.08,35,tablet,Safari,google,False,True,2026-01-06 10:05:00+00:00,2026-01-06 10:16:00+00:00
5571,1146,2026-06-13 15:49:00+00:00,2026-06-13 15:58:00+00:00,2026-06-13 15:58:00+00:00,abandonado,indecisao,27.71,34.04,0.0,61.75,11,mobile,Chrome Mobile,direct,False,True,2026-06-13 15:49:00+00:00,2026-06-13 15:58:00+00:00
5572,786,2026-06-25 11:27:00+00:00,2026-06-25 11:39:00+00:00,2026-06-25 11:39:00+00:00,abandonado,indecisao,125.36,37.62,0.0,162.98,17,desktop,Firefox,email,False,True,2026-06-25 11:27:00+00:00,2026-06-25 11:39:00+00:00
5573,1030,2026-06-05 14:46:00+00:00,2026-06-05 14:51:00+00:00,2026-06-05 14:51:00+00:00,abandonado,nao_informado,139.71,44.44,0.0,184.15,7,mobile,Safari Mobile,facebook,True,True,2026-06-05 14:46:00+00:00,2026-06-05 14:51:00+00:00
5574,360,2026-03-16 09:40:00+00:00,2026-03-16 10:00:00+00:00,,comprado,,372.15,36.13,0.0,408.28,20,mobile,Chrome Mobile,email,False,True,2026-03-16 09:40:00+00:00,2026-03-16 10:00:00+00:00
5575,41,2026-02-07 10:09:00+00:00,2026-02-07 10:20:00+00:00,2026-02-07 10:20:00+00:00,abandonado,preco,724.93,43.59,0.0,768.52,27,mobile,Chrome Mobile,direct,False,True,2026-02-07 10:09:00+00:00,2026-02-07 10:20:00+00:00
5576,704,2026-03-15 16:06:00+00:00,2026-03-15 16:22:00+00:00,2026-03-15 16:22:00+00:00,abandonado,indecisao,165.87,9.87,0.0,175.74,19,desktop,Edge,instagram,True,True,2026-03-15 16:06:00+00:00,2026-03-15 16:22:00+00:00
5577,675,2026-03-11 13:00:00+00:00,2026-03-11 13:14:00+00:00,2026-03-11 13:14:00+00:00,abandonado,nao_informado,129.11,28.61,0.0,157.72,37,desktop,Chrome,direct,True,False,2026-03-11 13:00:00+00:00,2026-03-11 13:14:00+00:00
5578,709,2026-04-11 12:37:00+00:00,2026-04-11 13:16:00+00:00,2026-04-11 13:16:00+00:00,abandonado,frete,255.42,9.27,0.0,264.69,44,mobile,Safari Mobile,facebook,False,True,2026-04-11 12:37:00+00:00,2026-04-11 13:16:00+00:00
5579,753,2026-03-22 12:01:00+00:00,2026-03-22 13:30:00+00:00,,comprado,,929.77,44.58,0.0,974.35,89,tablet,Safari,direct,False,True,2026-03-22 12:01:00+00:00,2026-03-22 13:30:00+00:00
5580,136,2026-02-09 14:08:00+00:00,2026-02-09 14:13:00+00:00,2026-02-09 14:13:00+00:00,abandonado,nao_informado,664.79,13.95,0.0,678.74,14,mobile,Samsung Internet,direct,False,True,2026-02-09 14:08:00+00:00,2026-02-09 14:13:00+00:00
5581,43,2026-02-04 07:43:00+00:00,2026-02-04 08:44:00+00:00,,comprado,,549.74,36.93,0.0,586.67,61,mobile,Samsung Internet,instagram,False,True,2026-02-04 07:43:00+00:00,2026-02-04 08:44:00+00:00
5582,1360,2026-03-28 18:53:00+00:00,2026-03-28 19:04:00+00:00,2026-03-28 19:04:00+00:00,comprado,pagamento,1074.66,17.73,127.5,964.89,14,mobile,Chrome Mobile,facebook,False,True,2026-03-28 18:53:00+00:00,2026-03-28 19:04:00+00:00
5583,542,2026-06-03 12:35:00+00:00,2026-06-03 13:10:00+00:00,2026-06-03 13:10:00+00:00,abandonado,preco,436.79,38.47,0.0,475.26,43,mobile,Samsung Internet,google,True,False,2026-06-03 12:35:00+00:00,2026-06-03 13:10:00+00:00
5584,501,2026-05-14 14:14:00+00:00,2026-05-14 14:36:00+00:00,2026-05-14 14:36:00+00:00,abandonado,preco,259.29,34.66,0.0,293.95,28,mobile,Safari Mobile,email,False,True,2026-05-14 14:14:00+00:00,2026-05-14 14:36:00+00:00
5585,1164,2026-05-15 13:15:00+00:00,2026-05-15 13:26:00+00:00,2026-05-15 13:26:00+00:00,abandonado,frete,120.0,16.27,0.0,136.27,11,desktop,Safari,outros,False,True,2026-05-15 13:15:00+00:00,2026-05-15 13:26:00+00:00
5586,456,2026-03-10 08:22:00+00:00,2026-03-10 08:52:00+00:00,2026-03-10 08:52:00+00:00,abandonado,indecisao,120.0,14.28,0.0,134.28,43,mobile,Samsung Internet,facebook,False,True,2026-03-10 08:22:00+00:00,2026-03-10 08:52:00+00:00
5587,610,2026-04-03 22:37:00+00:00,2026-04-03 22:43:00+00:00,2026-04-03 22:43:00+00:00,abandonado,pagamento,198.43,31.4,0.0,229.83,32,mobile,Samsung Internet,instagram,False,True,2026-04-03 22:37:00+00:00,2026-04-03 22:43:00+00:00
5588,921,2026-06-08 22:02:00+00:00,2026-06-08 22:19:00+00:00,2026-06-08 22:19:00+00:00,abandonado,frete,301.7,29.35,0.0,331.05,44,desktop,Chrome,google,False,True,2026-06-08 22:02:00+00:00,2026-06-08 22:19:00+00:00
5589,710,2026-03-24 07:54:00+00:00,2026-03-24 08:29:00+00:00,,comprado,,427.29,37.75,0.0,465.04,35,mobile,Chrome Mobile,outros,False,True,2026-03-24 07:54:00+00:00,2026-03-24 08:29:00+00:00
